ObsID,SID,Observer,Unit,Species,Count,Size.Class,Substrate,Overhead.Cover,Instream.Cover,Hydrology.Code,Water.Depth..m.,Est.Size,LWD..,Comments
2566,81,MM,96,RBTS,2,II,4,0,C,Glide,0.15,70,0,
2567,81,MM,96,RBTS,6,I,4,0,C,Glide,0.15,50,0,
2568,81,MM,96,RBTS,2,I,4,0,C,Glide,0.15,40,0,
2731,83,AH,173,RBTS,1,I,3,2,B,Riffle Edgewater,0.2,40,0,
2569,81,MM,96,RBTS,5,II,4,0,A,Glide Edgewater,0.1,55,0,
2570,81,MM,96,CHN,10,II,1,2,E,Backwater,1,65,0,
2571,81,MM,96,RBTS,5,I,1,1,F,Riffle Edgewater,0.2,50,0,
2572,81,MM,96,CHN,20,II,4,0,A,Glide,1,75,0,
2573,81,MM,96,RBTS,10,II,4,1,C,Glide Edgewater,0.25,70,3010,
2732,83,AH,173,RBTS,1,I,3,2,R,Riffle Edgewater,0.2,50,0,
2574,81,MM,96,CHN,2,III,4,1,C,Glide Edgewater,0.25,90,3010,
2733,83,AH,173,RBTS,8,II,5,0,A,Riffle,0.35,65,0,
3270,95,TV,169,,0,,NA,NA,,,NA,NA,0,
3515,100,DR,450,SASQ/HH,2,VI,4,2,C,Glide Edgewater,1.75,350,0,
3605,103,DR,55,CHN,2,VII,4,0,A,Riffle,0.75,750,0,
3606,103,DR,56,RBTS,1,III,3,0,E,Glide,0.5,100,0,
3607,103,DR,56,RBTS,2,II,3,0,E,Glide,0.5,75,0,
3608,103,DR,56,RBTS,5,III,3,0,E,Glide,0.75,100,0,
3609,103,DR,56,RBTS,5,III,3,0,E,Glide,0.75,100,0,
3610,103,DR,56,RBTS,2,IV,4,0,E,Riffle Edgewater,1,150,0,
2759,84,TV,408,SASQ/HH,1,III,4,0,A,Glide Edgewater,0.3,100,0,
2764,84,MM,445,CHN,2,II,4,3,A,Riffle,0.1,70,0,
2765,84,MM,445,CHN,2,IV,3,0,A,Riffle,0.2,120,0,
2766,84,MM,445,CHN,2,III,3,0,A,Riffle,0.2,90,0,
2767,84,MM,445,CHN,1,II,3,0,A,Riffle,0.2,60,0,
2768,84,MM,445,CHN,3,II,3,0,A,Riffle,0.1,65,0,
3872,122,JR,323A,SASQ/HH,20,II,3,0,E,Glide Edgewater,0.4,60,0,
3873,122,JR,323A,SASQ/HH,40,III,3,0,E,Glide Edgewater,0.5,100,0,
3874,122,JR,323A,SASU,200,I,3,0,E,Glide Edgewater,0.4,25,0,
3875,122,JR,323A,SASU,30,II,3,0,E,Glide Edgewater,0.4,60,0,
3876,122,JR,323A,SASQ/HH,60,V,3,0,A,Glide,0.7,175,0,
3877,122,JR,323A,TP,100,I,2,1,B,Glide Edgewater,0.7,50,0,
3878,122,JR,323A,SASQ/HH,50,III,2,1,B,Glide Edgewater,0.7,80,0,
3263,95,AH,173,RBTS,3,V,5,3,A,Riffle,0.5,175,0,
3264,95,AH,170,RBTS,1,V,4,0,A,Riffle,0.3,180,0,
3265,95,AH,174,RBTS,1,V,4,0,A,Riffle,0.3,180,0,
3266,95,TV,175,RBTS,1,V,3,1,B,Glide,0.5,200,0,
3267,95,TV,175,RBTS,1,IV,3,1,B,Glide,0.5,125,0,
2575,81,MM,98,CHN,3,II,3,0,A,Glide Edgewater,0.2,55,0,
2576,81,MM,98,CHN,2,I,3,0,A,Glide Edgewater,0.2,40,0,
2577,81,MM,98,RBTS,5,I,5,0,A,Glide Edgewater,0.2,50,0,
2578,81,MM,98,CHN,50,I,4,0,A,Glide Edgewater,0.2,50,0,
2579,81,MM,98,CHN,75,II,4,0,A,Glide Edgewater,0.2,65,0,
2580,81,MM,98,CHN,10,III,4,0,A,Glide Edgewater,0.2,85,0,
2581,81,MM,98,CHN,25,II,4,0,A,Glide Edgewater,0.2,60,0,
2734,83,AH,173,RBTS,3,II,5,0,A,Riffle,0.35,55,0,
2735,83,AH,173,RBTS,3,I,5,0,A,Riffle,0.35,40,0,
2582,81,MM,98,RBTS,10,I,4,0,A,Glide Edgewater,0.2,50,0,
2736,83,AH,169,RBTS,10,II,4,1,A,Riffle Edgewater,0.2,55,0,
2737,83,AH,169,CHN,5,I,4,1,A,Riffle Edgewater,0.2,50,0,
2738,83,AH,169,RBTS,2,II,4,1,A,Riffle Edgewater,0.2,65,0,
3268,95,TV,174,RBTS,2,V,3,0,A,Riffle,1,200,0,
3879,122,JR,323A,SASU,30,II,2,1,B,Glide Edgewater,0.7,60,0,
3880,122,JR,323A,SASU,20,III,2,1,B,Glide Edgewater,0.7,100,0,
3881,122,JR,323A,SASU,20,IV,2,1,B,Glide Edgewater,0.7,150,0,
3295,96,MM,26,,0,,NA,NA,,,NA,NA,3021,
3930,125,KH,426,SASU,1,VII,1,2,E,Backwater,0.25,500,0,
3931,125,KH,426,SASQ/HH,50,I,1,2,E,Backwater,0.25,40,0,
3932,125,AI,426,TP,20,I,4,0,B,Riffle Edgewater,0.25,40,0,
3933,125,AI,426,SASU,6,I,4,0,A,Riffle Edgewater,0.2,40,0,
3279,96,MM,33,,0,,NA,NA,,,NA,NA,3002,
3280,96,MM,33,,0,,NA,NA,,,NA,NA,3003,
3934,125,AI,426,SASQ/HH,5,I,4,0,A,Riffle Edgewater,0.2,45,0,
2774,85,JR,200,,0,,NA,NA,,,NA,NA,0,
3935,125,AI,426,SASQ/HH,3,III,4,0,A,Riffle Edgewater,0.2,100,0,
3936,125,AI,426,SASQ/HH,2,I,4,0,A,Riffle Edgewater,0.2,35,0,
3152,93,JC,23,RBTS,1,V,4,0,A,Glide,1,200,0,
3153,93,MM,19,CHNS,2,VII,5,0,A,Riffle,1,800,0,
3154,93,MM,19,RBTS,1,VI,5,0,A,Riffle,1,450,0,
3155,93,MM,19,SASQ/HH,2,VI,5,0,A,Riffle,1,400,0,
2739,83,AH,169,RBTS,1,I,4,0,A,Riffle,0.15,45,0,
3156,93,MM,19,SASQ/HH,1,VI,5,0,A,Riffle,0.4,475,0,
2583,81,AH,98,RBTS,1,I,5,0,A,Riffle,0.2,35,0,
2584,81,AH,98,RBTS,1,I,4,1,B,Glide,0.2,40,0,
2585,81,AH,98,RBTS,2,II,4,0,A,Riffle,0.2,70,0,
2586,81,AH,98,RBTS,15,I,4,0,A,Riffle,0.2,45,0,
2587,81,AH,98,CHN,10,I,4,0,A,Riffle,0.2,50,0,
2588,81,AH,98,CHN,15,I,4,0,A,Glide,0.15,50,0,
3157,93,MM,19,CHN,1,III,4,3,A,Riffle,0.25,100,0,
3158,93,MM,19,RBTC,1,VI,3,1,B,Riffle,0.3,350,0,
3159,93,MM,24,RBT,12,VI,4,0,A,Riffle,1,400,0,
3160,93,MM,24,CHNS,1,VII,4,0,A,Riffle,1,700,0,
2769,85,JR,217,RBTS,3,II,3,1,B,Riffle,0.15,65,0,
2770,85,JR,217,RBTS,2,III,3,1,B,Riffle,0.15,100,0,
2771,85,JR,217,RBTS,1,I,4,1,B,Glide,0.35,50,0,
2772,85,JR,217,RBTS,1,II,4,1,B,Glide,0.35,60,0,
2773,85,JR,217,RBTS,1,III,4,1,B,Glide,0.35,80,0,
2775,85,JR,215,RBTS,1,II,3,1,B,Glide,0.2,75,0,
3161,93,MM,24,SASQ/HH,5,VII,4,0,A,Riffle,1,500,0,
3937,125,AI,426,SASQ/HH,4,IV,4,0,B,Riffle Edgewater,0.15,120,0,
3938,125,AI,426,TP,2,I,4,0,B,Riffle Edgewater,0.15,50,0,
3939,125,AI,426,SASQ/HH,50,I,4,0,B,Riffle Edgewater,0.2,45,0,
3678,107,DR,26,RBTS,2,IV,2,1,B,Glide,0.3,150,0,
3681,107,DR,26,RBTS,2,IV,2,1,A,Glide,0.15,120,0,
3682,107,MM,26,RBTS,3,IV,2,1,B,Riffle,0.15,110,0,
2776,85,JR,215,CHN,1,VII,4,0,A,Riffle,2,750,0,
3683,107,MM,29,RBTS,1,IV,3,0,B,Riffle,0.25,150,0,
3684,107,MM,29,RBTS,1,III,3,0,B,Riffle,0.25,100,0,
3685,107,MM,29,CHN,1,VII,4,0,A,Riffle,0.7,700,0,
3686,107,MM,29,RBTS,1,V,3,1,B,Riffle,0.5,200,0,
3687,107,MM,29,RBTS,4,V,3,1,B,Riffle,0.5,250,0,
3688,107,MM,29,RBTS,2,V,4,0,A,Riffle,0.4,175,0,
3992,128,JR,487,SASQ/HH,10,I,3,0,E,Glide Edgewater,0.3,40,0,
3993,128,JR,487,SASQ/HH,7,III,3,0,E,Glide Edgewater,0.3,80,0,
3994,128,JR,487,SASQ/HH,15,IV,3,0,E,Glide,0.5,150,0,
3995,128,JR,487,SASU,12,I,3,0,E,Backwater,0.45,35,0,
3996,128,JR,487,SASQ/HH,10,I,3,0,E,Backwater,0.4,35,0,
3997,128,JR,487,SASQ/HH,10,III,3,0,E,Backwater,0.4,80,0,
3998,128,JR,487,SASQ/HH,15,III,3,0,E,Glide Edgewater,0.3,80,0,
3999,128,JR,487,SASU,6,I,3,0,E,Glide Edgewater,0.2,30,0,
4000,128,JR,487,SASQ/HH,7,I,3,0,E,Glide Edgewater,0.2,20,0,
4001,128,JR,487,SASU,12,I,3,0,E,Glide Edgewater,0.35,50,0,
4002,128,JR,487,SASQ/HH,2,I,3,0,E,Glide Edgewater,0.35,20,0,
4003,128,JR,487,SPD,1,I,3,0,E,Glide Edgewater,0.35,25,0,
4004,128,JR,487,SASU,50,I,3,1,E,Glide Edgewater,0.3,20,0,
4005,128,JR,487,SASU,50,I,3,1,E,Glide Edgewater,0.3,40,0,
4006,128,JR,487,SASQ/HH,30,I,3,1,E,Glide Edgewater,0.3,25,0,
4007,128,JR,487,SASQ/HH,12,II,3,0,E,Glide Edgewater,0.3,70,0,
4008,128,JR,487,SASU,20,I,3,0,E,Glide Edgewater,0.3,40,0,
4009,128,JR,487,SASQ/HH,20,I,3,0,E,Glide Edgewater,0.3,50,0,
4010,128,AI,486,SASU,7,V,3,0,A,Riffle,1.5,250,0,
4011,128,AI,486,SASQ/HH,6,II,3,1,E,Riffle,1.5,75,0,
4401,158,CJC,450,SASQ/HH,50,I,4,0,A,Glide Edgewater,0.4,30,0,
4013,128,AI,486,TP,20,III,3,2,E,Riffle Edgewater,1.5,80,0,
4014,128,AI,486,SASU,16,IV,3,1,E,Riffle Edgewater,1,125,0,
4015,128,AI,486,SASQ/HH,10,IV,3,1,B,Riffle Edgewater,1,125,0,
4016,128,AI,486,SASQ/HH,5,III,3,0,E,Riffle,0.4,100,0,
4017,128,AI,486,SASQ/HH,25,III,3,1,E,Backwater,0.4,100,0,
4018,128,AI,486,SASU,25,I,3,1,E,Backwater,0.3,50,0,
4019,128,AI,486,SASU,4,I,3,2,E,Riffle,0.25,50,0,
4020,128,AI,486,SASQ/HH,11,II,3,0,A,Riffle,0.25,75,0,
4021,128,AI,486,SASU,12,II,3,0,A,Riffle,0.25,75,0,
4022,128,AI,486,SASQ/HH,5,III,4,1,E,Riffle,0.25,100,0,
4023,128,AI,486,SASU,4,II,4,1,E,Riffle,0.25,60,0,
3963,126,MI,441,SASQ/HH,1,V,3,0,A,Backwater,1,200,0,
3964,126,KH,445,SCP,1,II,4,0,A,Riffle Edgewater,0.25,60,0,
3965,126,KH,445,SASU,15,II,4,0,A,Riffle Edgewater,0.25,70,0,
3966,126,KH,445,SASU,20,II,3,0,B,Riffle Edgewater,0.25,70,0,
3940,125,AI,426,SASQ/HH,2,I,4,0,B,Riffle Edgewater,0.2,50,0,
3941,125,AI,426,SASQ/HH,6,I,4,0,B,Riffle Edgewater,0.2,30,0,
3942,125,AI,426,SASU,12,I,4,0,B,Riffle Edgewater,0.15,45,0,
3943,125,AI,426,SASQ/HH,2,IV,4,0,A,Riffle Edgewater,0.25,125,0,
3944,125,AI,426,SASQ/HH,2,IV,4,0,B,Riffle Edgewater,0.25,150,0,
3945,125,AI,426,SASQ/HH,1,I,4,0,B,Riffle Edgewater,0.25,50,0,
3946,125,AI,426,BAS,1,IV,4,0,B,Riffle Edgewater,0.5,125,0,
2777,85,AH,210,RBTS,1,IV,4,1,B,Riffle Edgewater,0.7,150,0,
2778,85,AH,210,RBTS,1,IV,4,1,B,Riffle Edgewater,0.2,115,0,
2779,85,AH,210,RBTS,2,III,4,1,B,Riffle,0.2,100,0,
2780,85,AH,210,RBTS,3,IV,4,1,B,Riffle,0.2,150,0,
2781,85,AH,210,RBTS,1,IV,4,1,A,Glide,0.4,125,0,
2782,85,AH,210,RBTS,1,IV,4,1,A,Glide,0.4,130,0,
2783,85,AH,210,RBTS,3,IV,3,1,B,Riffle Edgewater,0.25,125,0,
2784,85,AH,210,RBTS,2,III,4,0,A,Riffle,0.3,100,0,
3947,125,AI,426,TP,10,II,4,0,B,Riffle Edgewater,0.5,60,0,
3948,125,AI,426,SASQ/HH,6,II,4,1,B,Riffle Edgewater,0.5,60,0,
3949,125,MI,424,SASQ/HH,2,III,4,0,A,Backwater,1.5,100,0,
3950,125,MI,424,SASQ/HH,4,III,3,0,E,Backwater,0.75,100,0,
3951,125,MI,424,SASQ/HH,1,III,3,0,E,Backwater,0.5,100,0,
3952,125,MI,424,SASQ/HH,6,IV,4,0,E,Backwater,1,120,0,
3953,125,MI,424,SASU,5,III,3,0,E,Backwater,0.5,80,0,
3689,107,MM,31,RBTS,1,VI,4,0,A,Riffle,0.5,400,0,
3516,100,DR,450,SASQ/HH,10,,4,2,C,Glide Edgewater,1.75,150,0,
3517,100,DR,450,SASQ/HH,5,,4,2,C,Glide Edgewater,1.75,250,0,
3518,100,DR,450,SASQ/HH,1,,3,2,C,Glide,2,350,0,
3519,100,DR,450,SASQ/HH,2,,3,2,C,Glide,2,250,0,
3520,100,DR,450,SASQ/HH,1,,3,2,C,Glide,2,20,0,
3521,100,DR,450,SASQ/HH,1,,3,2,C,Glide,1.5,300,0,
3522,100,DR,450,SASQ/HH,2,,3,2,C,Glide,1.5,250,0,
3523,100,DR,450,SASQ/HH,5,,3,2,C,Glide,1.5,150,0,
3524,100,DR,450,SASQ/HH,10,,2,2,C,Glide,1.5,200,0,
3525,100,DR,441,SASQ/HH,3,,2,0,E,Riffle Edgewater,0.5,150,0,
3526,100,DR,441,SASQ/HH,4,,2,0,E,Riffle Edgewater,0.75,100,0,
3527,100,DR,441,SASQ/HH,1,,2,0,E,Riffle Edgewater,0.75,175,0,
3528,100,DR,441,SASQ/HH,1,,3,0,A,Riffle,1.25,300,0,
3529,100,DR,441,SASQ/HH,1,,3,0,A,Riffle,1.25,200,0,
3530,100,TV,445,SASQ/HH,3,,2,0,E,Glide,0.5,75,0,
3531,100,TV,445,SASQ/HH,10,,2,0,E,Glide,1,150,0,
3532,100,TV,445,SASQ/HH,10,,2,0,A,Glide,1,200,0,
3533,100,TV,445,SASQ/HH,20,,2,0,A,Glide,1,100,0,
3534,100,TV,445,SASQ/HH,45,,3,0,A,Glide,2,150,0,
3535,100,TV,445,SASQ/HH,4,,3,0,A,Glide,2,400,0,
3690,107,MM,31,CHN,40,VII,4,0,A,Riffle,0.5,750,0,
3691,107,MM,31,CHN,1,VII,4,0,A,Riffle,0.5,700,0,
3692,107,MM,55,CHN,75,VII,3,0,A,Riffle,1,750,0,
3693,107,MM,55,RBTS,1,VI,3,0,A,Riffle,1,450,0,
3694,107,MM,56,RBTS,2,IV,3,0,A,Riffle,0.25,125,0,
3695,107,MM,56,RBTS,2,III,3,0,A,Riffle,0.25,100,0,
3271,96,JC,33,RBTS,1,IV,3,0,B,Riffle,0.2,150,0,
3272,96,MM,33,RBTS,1,III,4,3,B,Riffle,0.25,100,0,
3273,96,MM,33,CHN,1,IV,4,3,B,Riffle,0.25,125,0,
3274,96,JC,33,RBTS,1,III,3,0,B,Riffle,0.25,100,0,
3275,96,JC,33,RBTS,1,IV,3,0,B,Riffle,0.25,150,0,
3276,96,MM,33,RBTC,1,VI,3,3,B,Riffle,0.6,400,0,
3277,96,JC,33,RBTS,1,IV,3,1,A,Riffle,0.8,130,0,
3278,96,JC,33,RBTS,1,V,3,1,A,Riffle,0.8,200,0,
3281,96,JC,33,RBTS,2,II,3,1,C,Glide,0.2,60,3003,
3282,96,JC,33,RBTS,1,III,3,1,B,Riffle,0.15,90,0,
3283,96,JC,33,RBTS,1,III,3,1,B,Riffle,0.15,100,0,
3284,96,JC,33,RBTS,1,IV,3,1,B,Riffle,0.15,110,0,
3285,96,MM,33,RBTC,10,III,3,1,A,Riffle,0.2,90,0,
3286,96,MM,33,RBTS,10,IV,3,1,A,Riffle,0.2,105,0,
3287,96,MM,33,RBTS,10,IV,3,1,A,Riffle,0.2,150,0,
3288,96,MM,33,RBTC,10,V,3,1,A,Riffle,0.2,175,0,
3289,96,MM,33,RBTC,3,V,3,1,A,Riffle,0.2,200,0,
3290,96,JC,33,RBTS,3,II,3,1,B,Glide,0.3,65,3018,
3291,96,JC,33,RBTS,1,IV,3,1,B,Glide,0.3,150,3018,
3292,96,MM,26,RBTS,1,III,1,0,B,Pool,0.5,90,0,
3293,96,MM,26,RBTS,1,IV,3,0,C,Pool,0.1,130,3020,
3294,96,MM,26,RBTS,4,IV,3,1,C,Riffle,0.2,150,3020,
3296,96,MM,26,RBTS,1,III,3,1,B,Riffle,0.15,90,0,
4136,144,CJC,56,SMB,2,V,23,0,E,Backwater,1,250,0,19*C
4137,144,CJC,56,SMB,1,IV,2,0,E,Backwater,0.5,125,0,19*C
4138,144,CJC,56,SASQ/HH,1,IV,2,0,E,Backwater,0.5,150,0,19*C
3918,124,MI,408,SASQ/HH,50,I,4,0,C,Backwater,0.5,20,0,
3696,107,MM,56,RBTS,2,III,3,0,A,Riffle,0.25,80,0,
3697,107,MM,56,RBTS,10,III,3,0,A,Riffle,0.25,100,0,
3698,107,MM,56,RBTS,1,IV,3,0,A,Riffle,0.25,150,0,
2785,85,MM,210,SASQ/HH,10,V,2,0,E,Backwater,0.5,200,0,
2786,85,MM,210,SASQ/HH,100,III,2,0,E,Backwater,0.5,100,0,
2787,85,MM,210,SASQ/HH,25,II,2,0,E,Backwater,0.5,75,0,
2788,85,MM,210,LMB,3,VI,2,0,E,Backwater,0.5,300,0,
2789,85,MM,210,LMB,2,III,2,0,E,Backwater,0.5,100,0,
3699,107,MM,56,RBTS,1,IV,3,0,A,Riffle,0.25,125,0,
3700,107,MM,56,RBTS,1,III,3,0,A,Riffle,0.5,100,0,
2790,85,MM,210,RBTS,6,IV,4,1,B,Glide,0.7,125,0,
2791,85,MM,210,CHN,1,III,4,1,B,Glide,0.7,100,0,
2792,85,MM,210,RBTS,7,III,4,1,B,Glide,0.7,80,0,
2793,85,MM,210,RBTS,10,III,4,1,B,Glide,0.7,100,0,
3701,107,MM,56,RBTS,3,IV,3,0,A,Riffle,0.5,120,0,
2794,85,MM,200,RBTC,1,VI,4,3,A,Riffle,1,450,0,
2795,85,MM,215B,RBTS,1,III,4,NA,A,Riffle,0.35,100,0,
2796,85,MM,215B,RBTS,1,IV,4,NA,A,Riffle,0.35,120,0,
2797,85,MM,215B,RBTS,1,II,4,NA,A,Riffle,0.35,75,0,
3702,107,MM,56,RBTS,1,V,3,0,A,Riffle,0.5,200,0,
3954,125,MI,424,SASQ/HH,5,I,3,0,E,Backwater,0.25,50,0,
3955,125,MI,424,SASQ/HH,10,IV,3,0,E,Backwater,0.5,120,0,
2798,85,MM,215,SHAD,1,VI,4,0,A,Pool,3,350,0,
3956,125,MI,424,SASQ/HH,15,I,3,0,A,Backwater,0.5,50,0,
4320,154,AI,403,SASQ/HH,9,IV,3,0,A,Riffle,0.25,120,0,
4012,128,AI,486,SASQ/HH,3,II,3,0,E,Riffle,1.5,150,0,
4321,154,AI,403,SASQ/HH,1,III,3,0,A,Riffle,0.5,100,0,
4322,154,AI,403,SASQ/HH,1,V,4,0,A,Riffle,0.6,200,0,
4181,148,KH,104,CHNT,1,VII,4,0,A,Riffle,1.25,750,0,Hallprint Tagged/Spring-run/Ad. Clipped
4323,154,AI,403,TP,3,II,3,0,E,Riffle Edgewater,0.6,75,0,
4324,154,AI,403,SASQ/HH,12,V,4,0,A,Riffle,0.6,200,0,
4325,154,AI,403,SASU,4,IV,NA,NA,,,NA,120,0,
4326,154,AI,403,SASQ/HH,12,IV,3,0,A,Glide,0.7,120,0,
4327,154,AI,403,SASQ/HH,12,V,4,0,A,Riffle,0.5,200,0,
3297,96,MM,27,RBTS,2,V,4,0,A,Riffle,0.2,200,0,
3298,96,MM,27,RBTS,3,IV,4,0,A,Riffle,0.2,150,0,
3299,96,MM,27,RBTS,5,III,4,0,A,Riffle,0.2,100,0,
3300,96,JC,28,RBTS,3,IV,4,0,A,Riffle,0.3,150,0,
3301,96,JC,28,RBTS,1,V,4,0,A,Riffle,0.3,220,0,
3302,96,MM,27,RBTS,5,IV,3,0,A,Riffle,0.3,125,0,
3303,96,MM,27,RBTS,5,V,3,0,A,Riffle,0.3,175,0,
3304,96,JC,28,RBTS,1,IV,3,0,B,Glide,0.5,150,0,
3305,96,JC,28,RBTS,1,V,3,0,B,Glide,0.5,250,0,
3306,96,JC,28,RBTS,4,IV,3,0,B,Glide,0.5,150,0,
3307,96,JC,28,RBTS,2,V,3,0,B,Glide,0.5,200,0,
3308,96,JC,28,RBTS,2,III,3,0,B,Glide,0.5,100,0,
3309,96,JC,28,CHN,1,VI,3,1,B,Glide,0.7,450,0,
3310,96,MM,27,CHN,2,III,4,0,A,Glide,0.35,100,0,
3311,96,MM,27,RBTS,1,V,4,0,A,Glide,0.35,250,0,
3312,96,MM,27,RBTS,4,IV,4,0,A,Glide,0.35,150,0,
3957,125,MI,424,SASQ/HH,1,V,3,0,A,Backwater,0.5,200,0,
3958,125,MI,424,SASU,15,II,3,0,A,Backwater,0.25,60,0,
3959,125,MI,424,SASU,2,II,3,0,A,Glide,0.25,60,0,
3317,96,JR,25,,0,,NA,NA,,,NA,NA,0,
3322,96,TV,19,,0,,NA,NA,,,NA,NA,0,
3323,96,TV,23,,0,,NA,NA,,,NA,NA,0,
3336,96,JR,32,,0,,NA,NA,,,NA,NA,3007,
4409,158,CJC,450,TP,80,I,3,0,C,Glide Edgewater,1,40,0,
4410,158,CJC,450,TP,20,III,3,0,C,Glide Edgewater,1,90,0,
4411,158,CJC,450,TP,10,IV,3,0,C,Glide Edgewater,1,110,0,
4412,158,CJC,450,SASQ/HH,20,V,3,0,C,Glide Edgewater,1,200,0,
4413,158,BL,450,SASQ/HH,32,III,5,0,A,Riffle Edgewater,1,80,0,
4414,158,BL,450,SASU,1,VII,NA,NA,,,2.5,550,0,
4415,158,BL,450,TP,70,II,5,0,A,Riffle Edgewater,1.5,60,0,
4416,158,BL,450,SASQ/HH,1,II,5,0,A,Riffle Edgewater,1,70,0,
4417,158,BL,450,SASQ/HH,10,IV,5,0,A,Riffle Edgewater,1,150,0,
4418,158,BL,450,SASQ/HH,1,V,5,0,A,Riffle Edgewater,1,175,0,
4419,158,BL,450,SASQ/HH,3,I,5,0,A,Riffle Edgewater,1,30,0,
4420,158,BL,450,SASQ/HH,3,II,5,0,A,Riffle Edgewater,1,60,0,
4421,158,BL,450,SASQ/HH,1,VI,5,0,A,Riffle Edgewater,1,350,0,
4422,158,BL,450,SASQ/HH,1,V,5,0,A,Riffle Edgewater,1.5,250,0,
4423,158,BL,450,SPD,1,I,5,0,A,Riffle Edgewater,1,40,0,
4394,157,CJC,445,SASU,5,V,3,0,A,Riffle,0.5,300,0,
4395,157,BL,441,SPD,1,I,3,0,A,Riffle Edgewater,0.4,40,0,
4368,156,CJC,424,SASQ/HH,40,III,3,0,E,Glide Edgewater,0.6,80,0,
4369,156,CJC,424,SASQ/HH,10,III,3,0,E,Glide Edgewater,0.6,100,0,
4370,156,CJC,424,TP,60,I,3,0,E,Glide Edgewater,0.6,40,0,
4371,156,CJC,424,TP,40,II,3,0,E,Glide Edgewater,0.6,60,0,
4372,156,CJC,424,SASU,10,III,NA,NA,,,NA,80,0,
4373,156,CJC,424,SASU,6,I,NA,NA,,,NA,50,0,
4374,156,CJC,424,BGS,20,I,3,0,E,Glide Edgewater,0.5,50,0,
4295,153,CJC,323B,SASQ/HH,17,III,3,0,A,Glide Edgewater,0.25,100,0,
4296,153,CJC,323B,SASU,60,II,NA,NA,,,NA,60,0,
4297,153,CJC,323B,SASQ/HH,15,I,3,0,A,Riffle Edgewater,0.25,30,0,
4298,153,CJC,323B,SASQ/HH,5,IV,3,0,A,Glide,0.5,150,0,
4299,153,CJC,323B,SASQ/HH,2,V,3,0,A,Glide,0.5,200,0,
4300,153,CJC,323B,SASU,14,I,NA,NA,,,NA,30,0,
4301,153,CJC,323A,SASQ/HH,50,I,3,0,E,Riffle Edgewater,0.3,40,0,
4302,153,CJC,323A,SASU,30,I,NA,NA,,,NA,40,0,
4303,153,CJC,323A,SASQ/HH,2,III,3,0,A,Riffle,0.7,100,0,
4304,153,CJC,323A,RBTS,1,IV,3,0,A,Glide,0.8,120,0,
4305,153,CJC,323A,SASQ/HH,5,IV,3,0,A,Glide,0.7,150,0,
4375,156,CJC,424,SASQ/HH,5,III,3,0,A,Glide Edgewater,0.5,100,0,
4376,156,CJC,424,SASU,10,I,NA,NA,,,NA,40,0,
4377,156,CJC,424,SASU,6,V,NA,NA,,,NA,300,0,
4378,156,BL,426,SASQ/HH,40,I,4,0,E,Riffle Edgewater,0.5,30,0,
4379,156,BL,426,SASQ/HH,8,III,4,0,A,Riffle Edgewater,0.3,100,0,
4380,156,BL,426,SASQ/HH,11,I,4,0,A,Riffle Edgewater,0.3,50,0,
4381,156,BL,426,SASQ/HH,10,I,4,0,A,Riffle Edgewater,0.3,25,0,
4382,156,BL,426,SASQ/HH,30,I,4,0,A,Riffle Edgewater,0.3,35,0,
4383,156,BL,426,SASQ/HH,1,IV,4,0,A,Riffle Edgewater,0.3,150,0,
4384,156,BL,426,SASU,5,I,NA,NA,,,NA,35,0,
4385,156,BL,426,SASU,3,I,NA,NA,,,NA,50,0,
4386,156,BL,426,TP,1,II,4,0,E,Riffle Edgewater,0.5,60,0,
4387,156,BL,426,TP,40,I,4,0,E,Riffle Edgewater,1,50,0,
4388,156,BL,426,SASQ/HH,10,IV,4,0,E,Riffle Edgewater,1,150,0,
4389,156,BL,426,SASQ/HH,160,I,NA,NA,,,NA,15,0,
4390,156,BL,426,SASU,10,II,NA,NA,,,NA,60,0,
4391,156,BL,426,SASU,10,VII,NA,NA,,,NA,500,0,
4392,156,BL,426,SASU,50,I,NA,NA,,,NA,40,0,
4393,156,BL,426,SASQ/HH,70,I,4,0,A,Riffle Edgewater,2,50,0,
4347,155,BL,408,SASQ/HH,15,III,3,0,E,Riffle Edgewater,0.5,100,0,
4348,155,BL,408,SASU,6,II,NA,NA,,,NA,60,0,
4349,155,BL,408,SASU,10,I,NA,NA,,,NA,50,0,
4350,155,BL,408,TP,1,I,3,0,E,Riffle Edgewater,0.5,50,0,
4351,155,BL,408,SASQ/HH,30,III,3,0,E,Riffle Edgewater,0.5,90,0,
4282,152,CJC,266,SASU,4,I,NA,NA,,,NA,20,0,
4283,152,CJC,266,SASU,1,I,NA,NA,,,NA,30,0,
4284,152,CJC,266,SASQ/HH,5,I,NA,NA,,,NA,25,0,
4285,152,MI,268,SASQ/HH,8,III,3,0,E,Backwater,0.5,100,0,
4286,152,MI,268,SASU,150,II,NA,NA,,,NA,70,0,
4287,152,MI,268,TP,1,II,2,0,E,Backwater,1,60,0,
4288,152,MI,268,SASQ/HH,25,I,2,0,E,Backwater,1,50,0,
4289,152,MI,268,TP,14,II,3,0,E,Backwater,1.5,70,0,
4290,152,MI,268,TP,6,II,3,1,E,Backwater,1,70,0,
4291,152,MI,268,BGS,10,III,3,0,E,Backwater,1.5,80,0,
4512,163,AI,26,RBT,1,II,2,1,C,Riffle Edgewater,0.3,75,0,
