location,date,year,latitude,longitude,survey_method,redd_number,survey_week,number_of_fish_on_redd,percent_boulder_30cm,percent_large_16_30cm,percent_medium_6_15cm,percent_small_1_5cm,percent_fine_1cm,redd_width_m,redd_length_m,velocity_m_sec,water_depth_m
Moe's Side Channel,2025-10-06,2025,39.51608213,-121.5585456,ground,22,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51608276,-121.55864826,ground,21,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51607367,-121.558642,ground,20,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51607723,-121.55868756,ground,19,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51607931,-121.55872054,ground,18,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51608217,-121.55874213,ground,17,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51607559,-121.55877291,ground,16,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51601995,-121.55879335,ground,15,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,25,50,25,NA,1,1.12,0.319,0.16
Moe's Side Channel,2025-10-06,2025,39.51606271,-121.55881785,ground,14,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51607255,-121.55812175,ground,25,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51600859,-121.55888358,ground,13,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51599311,-121.55894762,ground,11,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,60,40,NA,1.5,2.5,0.134,0.26
Moe's Side Channel,2025-10-06,2025,39.5160068,-121.55896901,ground,10,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51601295,-121.55913233,ground,9,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51593877,-121.55932222,ground,8,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51591457,-121.55935152,ground,7,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51587816,-121.5593811,ground,6,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51586759,-121.5593966,ground,5,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51584951,-121.55941833,ground,4,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51583969,-121.55944885,ground,3,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51584408,-121.5594762,ground,2,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,70,30,NA,1.02,1.14,0.321,0.1
Moe's Side Channel,2025-10-06,2025,39.51581834,-121.55952212,ground,1,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,70,30,NA,1.8,1.8,0.253,0.1
Moe's Side Channel,2025-10-06,2025,39.51601548,-121.55892836,ground,12,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51605405,-121.55807642,ground,26,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.5160851,-121.55848896,ground,23,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51606747,-121.55798894,ground,28,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51607742,-121.55711899,ground,50,"Ll,js - 10/6/2025 - Clear - 4-1",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51612978,-121.55724727,ground,49,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,35,65,NA,1,1.5,0.084,0.62
Moe's Side Channel,2025-10-06,2025,39.51608266,-121.55740664,ground,48,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51607507,-121.55746273,ground,47,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.5160888,-121.55744284,ground,46,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,10,80,10,NA,1.2,2,0.053,0.12
Moe's Side Channel,2025-10-06,2025,39.51605989,-121.55805107,ground,27,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,75,25,NA,1.4,1.8,0.179,0.16
Moe's Side Channel,2025-10-06,2025,39.51611692,-121.55744938,ground,44,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51610416,-121.55749166,ground,43,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51612017,-121.55749058,ground,42,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51611063,-121.55742433,ground,45,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51611483,-121.55757102,ground,40,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51611953,-121.55755344,ground,39,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51609891,-121.55756359,ground,38,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,10,80,10,NA,1,1.2,0.324,0.2
Moe's Side Channel,2025-10-06,2025,39.51611568,-121.55762011,ground,37,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51610166,-121.55762595,ground,36,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51612036,-121.55766173,ground,35,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,10,75,15,NA,1.5,1.8,0.258,0.14
Moe's Side Channel,2025-10-06,2025,39.51611679,-121.55769691,ground,34,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51611106,-121.55771964,ground,33,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51610245,-121.55774337,ground,32,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51607132,-121.55784879,ground,31,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51612216,-121.55752152,ground,41,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51605927,-121.55796929,ground,29,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,55,45,NA,1.36,1.84,0.276,0.14
Top of Auditorium,2025-10-06,2025,39.51614287,-121.55645239,ground,59,"Ll,js - 10/6/2025 - Clear - 4-1",3,35,15,30,20,NA,1.1,1.54,0.464,0.2
Top of Auditorium,2025-10-06,2025,39.51616474,-121.5564705,ground,58,"Ll,js - 10/6/2025 - Clear - 4-1",3,10,30,40,20,NA,1.18,2,0.586,0.4
Top of Auditorium,2025-10-06,2025,39.51616996,-121.55650179,ground,57,"Ll,js - 10/6/2025 - Clear - 4-1",3,15,40,35,10,NA,1.7,2,0.361,0.2
Top of Auditorium,2025-10-06,2025,39.5161808,-121.55651817,ground,56,"Ll,js - 10/6/2025 - Clear - 4-1",2,15,20,45,20,NA,1.2,2,0.684,0.3
Top of Auditorium,2025-10-06,2025,39.5162462,-121.5567194,ground,54,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,30,70,NA,1.1,1.3,0.587,0.12
Top of Auditorium,2025-10-06,2025,39.51633125,-121.55669374,ground,55,"Ll,js - 10/6/2025 - Clear - 4-1",9,NA,NA,35,65,NA,1.2,1.8,0.411,0.2
Top of Auditorium,2025-10-06,2025,39.51620149,-121.55676214,ground,53,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,NA,40,60,0,1.2,1.2,0.62,0.16
Top of Auditorium,2025-10-06,2025,39.51608002,-121.55688957,ground,52,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,70,30,NA,1.5,3,0.78,0.2
Top of Auditorium,2025-10-06,2025,39.51611122,-121.55691221,ground,51,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,50,50,NA,1,2.5,0.482,0.14
Upper Auditorium,2025-10-06,2025,39.51578886,-121.55713497,ground,72,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,15,45,40,NA,1.3,2.1,0.406,0.72
Upper Auditorium,2025-10-06,2025,39.51579778,-121.55720386,ground,73,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,15,75,10,NA,2.1,3,0.494,0.56
Upper Auditorium,2025-10-06,2025,39.51580526,-121.55728785,ground,74,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,60,40,NA,2.5,3.4,0.532,0.46
Upper Auditorium,2025-10-06,2025,39.51581578,-121.55740655,ground,75,"Ll,js - 10/6/2025 - Clear - 4-1",3,NA,15,65,20,NA,2.3,3.1,0.258,0.62
Upper Auditorium,2025-10-06,2025,39.51589359,-121.55748839,ground,77,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,5,45,50,NA,1.7,2.6,0.154,0.54
Upper Auditorium,2025-10-06,2025,39.51585235,-121.55754029,ground,78,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,40,60,NA,1.3,2,0.379,0.38
Upper Auditorium,2025-10-06,2025,39.51587362,-121.55759996,ground,79,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,25,65,10,NA,1.6,2.06,0.38,0.56
Upper Auditorium,2025-10-06,2025,39.51581082,-121.55711713,ground,71,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,70,30,NA,2.3,2.3,0.495,0.56
Upper Auditorium,2025-10-06,2025,39.5158664,-121.55746046,ground,76,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,NA,40,60,NA,1.9,2.8,0.234,0.44
Upper Auditorium,2025-10-06,2025,39.51585536,-121.5576199,ground,80,"Ll,js - 10/6/2025 - Clear - 4-1",3,NA,25,55,20,NA,1.3,1.9,0.695,0.4
Cottonwood,2025-10-07,2025,39.51692545,-121.55488827,ground,161,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,NA,40,40,20,1.6,2.7,0.281,0.46
Cottonwood,2025-10-07,2025,39.5169334,-121.55483384,ground,162,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,NA,25,55,20,1.4,1.9,0.167,0.44
Cottonwood,2025-10-07,2025,39.51691776,-121.55482321,ground,163,"JS, LL - 10/7/2025 - Clear - 4-2",NA,NA,NA,40,40,20,1.4,2.7,0.171,0.54
Cottonwood,2025-10-07,2025,39.51691036,-121.55475516,ground,164,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,NA,25,60,15,1.5,2.3,0.31,0.34
Cottonwood,2025-10-07,2025,39.51690081,-121.5547107,ground,165,"JS, LL - 10/7/2025 - Clear - 4-2",1,10,15,30,35,10,2,2.1,0.329,0.38
Cottonwood,2025-10-07,2025,39.51688802,-121.55469192,ground,166,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,NA,35,50,15,1.1,2,0.395,0.46
Cottonwood,2025-10-07,2025,39.51689818,-121.55467251,ground,167,"JS, LL - 10/7/2025 - Clear - 4-2",2,NA,NA,50,40,10,1.56,2.48,0.276,0.38
Cottonwood,2025-10-07,2025,39.51689954,-121.55458132,ground,169,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,10,35,35,20,1,1.2,NA,0.5
Cottonwood,2025-10-07,2025,39.51686284,-121.55459857,ground,170,"JS, LL - 10/7/2025 - Clear - 4-2",2,20,20,40,15,5,1.3,2.3,0.204,0.66
Cottonwood,2025-10-07,2025,39.51688809,-121.55462372,ground,168,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,NA,50,40,10,2,2.6,0.304,0.32
Hatchery Pipe,2025-10-07,2025,39.51694187,-121.55384414,ground,111,"JS, LL - 10/7/2025 - Clear - 4-2",7,NA,5,60,25,10,1.4,1.6,0.263,0.32
Hatchery Pipe,2025-10-07,2025,39.51692389,-121.55387478,ground,112,"JS, LL - 10/7/2025 - Clear - 4-2",0,NA,15,55,10,20,1.1,1.6,0.82,0.3
Hatchery Pipe,2025-10-07,2025,39.51692079,-121.55399644,ground,114,"JS, LL - 10/7/2025 - Clear - 4-2",3,NA,30,45,20,5,1.2,2.1,0.533,0.32
Hatchery Pipe,2025-10-07,2025,39.5168887,-121.55403439,ground,115,"JS, LL - 10/7/2025 - Clear - 4-2",5,5,40,25,20,10,1.7,1.9,0.598,0.4
Hatchery Pipe,2025-10-07,2025,39.51688832,-121.5540563,ground,116,"JS, LL - 10/7/2025 - Clear - 4-2",3,NA,5,70,20,5,1.7,2.1,0.385,0.3
Hatchery Pipe,2025-10-07,2025,39.51685939,-121.55408039,ground,117,"JS, LL - 10/7/2025 - Clear - 4-2",3,NA,5,65,10,20,1.8,2.4,0.335,0.72
Hatchery Pipe,2025-10-07,2025,39.51686727,-121.55412628,ground,118,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,NA,40,40,20,1.3,2,0.083,0.7
Hatchery Pipe,2025-10-07,2025,39.5168548,-121.55412811,ground,119,"JS, LL - 10/7/2025 - Clear - 4-2",0,NA,NA,65,20,15,1.5,2.6,0.29826,0.78
Hatchery Pipe,2025-10-07,2025,39.51687674,-121.55417421,ground,120,"JS, LL - 10/7/2025 - Clear - 4-2",3,NA,NA,45,50,5,1.6,2.4,0.057,0.48
Hatchery Pipe,2025-10-07,2025,39.516901,-121.55388972,ground,113,"JS, LL - 10/7/2025 - Clear - 4-2",0,NA,5,75,20,NA,1.4,1.7,0.638,0.48
Lower Table Mountain,2025-10-07,2025,39.51724199,-121.55227188,ground,143,"JS, LL - 10/7/2025 - Clear - 4-2",2,5,30,30,20,15,2.3,2.8,0.507,0.4
Lower Table Mountain,2025-10-07,2025,39.51725527,-121.55229945,ground,144,"JS, LL - 10/7/2025 - Clear - 4-2",2,20,10,40,30,NA,1.7,2.8,0.535,0.4
Lower Table Mountain,2025-10-07,2025,39.51721643,-121.55230528,ground,145,"JS, LL - 10/7/2025 - Clear - 4-2",1,10,20,50,20,NA,2,2.4,0.331,0.5
Lower Table Mountain,2025-10-07,2025,39.5171816,-121.55223364,ground,146,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,NA,25,40,35,1.4,2.6,0.202,0.56
Lower Table Mountain,2025-10-07,2025,39.51716991,-121.55228057,ground,147,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,NA,40,35,25,1.4,2.1,0.336,0.5
Lower Table Mountain,2025-10-07,2025,39.51721786,-121.55235396,ground,148,"JS, LL - 10/7/2025 - Clear - 4-2",2,NA,10,40,30,20,1.2,2.1,0.502,0.46
Lower Table Mountain,2025-10-07,2025,39.51723346,-121.55236815,ground,149,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,25,45,30,NA,1.5,2.7,0.556,0.6
Lower Table Mountain,2025-10-07,2025,39.51726368,-121.55237748,ground,150,"JS, LL - 10/7/2025 - Clear - 4-2",3,10,15,50,25,NA,2.3,3.4,0.707,0.66
Lower Table Mountain,2025-10-07,2025,39.5172354,-121.55220374,ground,142,"JS, LL - 10/7/2025 - Clear - 4-2",2,NA,15,65,20,NA,1.2,2.2,0.265,0.4
Lower Table Mountain,2025-10-07,2025,39.51721483,-121.55219099,ground,141,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,NA,40,40,20,1.86,3,0.227,0.46
Table Mountain,2025-10-07,2025,39.51761428,-121.55129937,ground,151,"JS, LL - 10/7/2025 - Clear - 4-2",NA,NA,40,50,10,NA,0.9,1.42,0.278,0.3
Table Mountain,2025-10-07,2025,39.5175996,-121.55121434,ground,152,"JS, LL - 10/7/2025 - Clear - 4-2",1,20,30,40,10,NA,1.4,2,0.356,0.6
Table Mountain,2025-10-07,2025,39.51765734,-121.5512863,ground,153,"JS, LL - 10/7/2025 - Clear - 4-2",2,NA,40,30,30,NA,1.1,1.7,0.591,0.32
Table Mountain,2025-10-07,2025,39.5176732,-121.55124749,ground,154,"JS, LL - 10/7/2025 - Clear - 4-2",2,10,25,35,30,NA,1.64,2.6,0.821,0.36
Table Mountain,2025-10-07,2025,39.51767734,-121.55133038,ground,155,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,30,40,30,NA,1.3,1.6,0.151,0.4
Table Mountain,2025-10-07,2025,39.51769834,-121.5513848,ground,156,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,15,45,30,10,1.5,1.9,0.19,0.64
Table Mountain,2025-10-07,2025,39.51790925,-121.55136239,ground,157,"JS, LL - 10/7/2025 - Clear - 4-2",1,25,30,35,10,NA,1,1.7,0.337,0.3
Table Mountain,2025-10-07,2025,39.51791084,-121.55133268,ground,158,"JS, LL - 10/7/2025 - Clear - 4-2",1,15,30,20,20,15,1.2,2,0.758,0.3
Table Mountain,2025-10-07,2025,39.5179135,-121.5513034,ground,159,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,NA,25,60,15,1.5,1.84,0.456,0.46
Table Mountain,2025-10-07,2025,39.5178823,-121.55122144,ground,160,"JS, LL - 10/7/2025 - Clear - 4-2",2,NA,5,30,40,25,1.6,2.6,0.584,0.5
Upper Cottonwood,2025-10-07,2025,39.51688238,-121.55421169,ground,121,"JS, LL - 10/7/2025 - Clear - 4-2",2,NA,NA,35,60,5,2,2,0.114,0.52
Upper Cottonwood,2025-10-07,2025,39.51685864,-121.55421479,ground,122,"JS, LL - 10/7/2025 - Clear - 4-2",2,NA,NA,20,75,5,1.98,2.3,0.303,0.6
Upper Cottonwood,2025-10-07,2025,39.51688815,-121.55426091,ground,123,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,NA,30,65,5,1.9,2.6,0.333,0.24
Upper Cottonwood,2025-10-07,2025,39.51687611,-121.55430748,ground,124,"JS, LL - 10/7/2025 - Clear - 4-2",2,5,5,30,55,5,1.6,2.8,0.425,0.52
Upper Cottonwood,2025-10-07,2025,39.51684903,-121.55436989,ground,126,"JS, LL - 10/7/2025 - Clear - 4-2",2,5,NA,45,45,5,1.9,2.2,0.576,0.5
Upper Cottonwood,2025-10-07,2025,39.51685784,-121.55431344,ground,125,"JS, LL - 10/7/2025 - Clear - 4-2",0,NA,NA,15,75,10,1.5,2.4,0.492,0.42
Upper Cottonwood,2025-10-07,2025,39.51682112,-121.55443596,ground,130,"JS, LL - 10/7/2025 - Clear - 4-2",1,35,35,15,15,0,1.7,2.6,0.939,0.62
Upper Cottonwood,2025-10-07,2025,39.51683113,-121.55441403,ground,129,"JS, LL - 10/7/2025 - Clear - 4-2",1,20,25,45,10,0,1.9,3.3,0.768,0.8
Upper Cottonwood,2025-10-07,2025,39.51685933,-121.55441717,ground,128,"JS, LL - 10/7/2025 - Clear - 4-2",NA,0,0,20,70,10,1.8,2,0.849,0.44
Upper Cottonwood,2025-10-07,2025,39.5168853,-121.55437546,ground,127,"JS, LL - 10/7/2025 - Clear - 4-2",2,NA,5,5,75,15,1.8,2.6,0.346,0.46
Upper Hatchery Riffle,2025-10-07,2025,39.51637404,-121.55405481,ground,139,"JS, LL - 10/7/2025 - Clear - 4-2",NA,NA,25,35,40,NA,1.4,1,0.582,0.4
Upper Hatchery Riffle,2025-10-07,2025,39.51644366,-121.55402576,ground,140,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,5,50,45,NA,1.9,2.4,0.354,0.76
Upper Hatchery Riffle,2025-10-07,2025,39.51640014,-121.55399214,ground,137,"JS, LL - 10/7/2025 - Clear - 4-2",NA,0,5,45,50,0,1.7,2.4,0.379,0.5
Upper Hatchery Riffle,2025-10-07,2025,39.51639613,-121.55398124,ground,136,"JS, LL - 10/7/2025 - Clear - 4-2",NA,5,5,40,50,NA,1.5,1.7,0.418,0.42
Upper Hatchery Riffle,2025-10-07,2025,39.51642,-121.55395536,ground,135,"JS, LL - 10/7/2025 - Clear - 4-2",0,0,0,35,65,0,1.6,1.9,0.398,0.72
Upper Hatchery Riffle,2025-10-07,2025,39.51645247,-121.55392742,ground,134,"JS, LL - 10/7/2025 - Clear - 4-2",2,15,10,10,65,0,1.2,1.4,0.366,0.84
Upper Hatchery Riffle,2025-10-07,2025,39.51644792,-121.5539061,ground,133,"JS, LL - 10/7/2025 - Clear - 4-2",2,20,25,35,20,NA,0.98,1.6,0.421,0.82
Upper Hatchery Riffle,2025-10-07,2025,39.51639846,-121.55405821,ground,138,"JS, LL - 10/7/2025 - Clear - 4-2",0,5,5,20,70,NA,1.8,3,0.48,0.62
Upper Hatchery Riffle,2025-10-07,2025,39.5164073,-121.55388087,ground,131,"JS, LL - 10/7/2025 - Clear - 4-2",1,15,35,15,35,0,1.2,1.8,0.471,0.5
Upper Hatchery Riffle,2025-10-07,2025,39.51642646,-121.55390828,ground,132,"JS, LL - 10/7/2025 - Clear - 4-2",1,NA,15,40,45,0,1.5,1.5,0.551,0.6
Eye Riffle,2025-10-15,2025,39.4575756,-121.61392799,ground,40,"Ll,pr - 10/15/2025 - Cloudy - 5-2",3,NA,10,70,20,NA,2.4,2,0.705,0.52
Eye Side Channel,2025-10-15,2025,39.45809861,-121.61291366,ground,33,"Ll,pr - 10/15/2025 - Cloudy - 5-2",NA,25,25,40,10,NA,1.2,1.78,0.42,0.7
Eye Side Channel,2025-10-15,2025,39.45808522,-121.61286676,ground,34,"Ll,pr - 10/15/2025 - Cloudy - 5-2",NA,NA,25,50,25,NA,1.7,1.9,0.84,0.5
Eye Side Channel,2025-10-15,2025,39.45813138,-121.6128565,ground,35,"Ll,pr - 10/15/2025 - Cloudy - 5-2",NA,10,30,40,20,NA,2.6,2.66,0.538,0.72
Eye Side Channel,2025-10-15,2025,39.45813889,-121.61282002,ground,36,"Ll,pr - 10/15/2025 - Cloudy - 5-2",1,NA,5,35,50,10,1.88,2,0.733,0.24
Eye Side Channel,2025-10-15,2025,39.4580564,-121.61279716,ground,37,"Ll,pr - 10/15/2025 - Cloudy - 5-2",2,NA,20,40,40,NA,2.4,3.2,1.357,0.26
Eye Side Channel,2025-10-15,2025,39.45724247,-121.61308253,ground,38,"Ll,pr - 10/15/2025 - Cloudy - 5-2",2,NA,10,60,30,NA,2.36,2.76,1.078,0.46
Eye Side Channel,2025-10-15,2025,39.45723539,-121.61305408,ground,39,"Ll,pr - 10/15/2025 - Cloudy - 5-2",1,NA,20,40,40,NA,2.32,2.96,0.928,0.48
Gateway Riffle,2025-10-15,2025,39.45611275,-121.62739158,ground,41,"Ll,pr - 10/15/2025 - Cloudy - 5-2",1,NA,NA,40,50,10,2.6,3.1,0.372,0.46
Steep Riffle,2025-10-15,2025,39.46227856,-121.6046702,ground,21,"Ll,pr - 10/15/2025 - Cloudy - 5-2",1,NA,NA,25,50,25,0.9,1,0.346,0.14
Steep Riffle,2025-10-15,2025,39.46254082,-121.60435634,ground,22,"Ll,pr - 10/15/2025 - Cloudy - 5-2",2,NA,15,65,20,NA,2,2.7,0.311,0.34
Steep Riffle,2025-10-15,2025,39.46308427,-121.6045133,ground,19,"Ll,pr - 10/15/2025 - Cloudy - 5-2",2,NA,25,25,25,25,1,1,0.41,0.24
Steep Riffle,2025-10-15,2025,39.46325372,-121.60417168,ground,20,"Ll,pr - 10/15/2025 - Cloudy - 5-2",5,5,15,40,40,NA,1.44,2.8,0.656,0.44
Steep Riffle,2025-10-15,2025,39.46365695,-121.60394571,ground,12,"Ll,pr - 10/15/2025 - Cloudy - 5-2",2,NA,NA,35,60,5,1,1,0.445,0.16
Steep Riffle,2025-10-15,2025,39.46337434,-121.60407843,ground,13,"Ll,pr - 10/15/2025 - Cloudy - 5-2",2,NA,NA,30,60,10,1.1,1.3,0.39,0.42
Steep Riffle,2025-10-15,2025,39.46330054,-121.60408787,ground,14,"Ll,pr - 10/15/2025 - Cloudy - 5-2",2,NA,NA,60,30,10,1.1,1.28,0.336,0.5
Steep Riffle,2025-10-15,2025,39.46334035,-121.60430079,ground,15,"Ll,pr - 10/15/2025 - Cloudy - 5-2",4,NA,20,40,30,10,1.68,1.8,0.264,0.36
Steep Riffle,2025-10-15,2025,39.46315246,-121.60465706,ground,16,"Ll,pr - 10/15/2025 - Cloudy - 5-2",2,NA,NA,70,30,NA,1,2,0.171,0.22
Steep Riffle,2025-10-15,2025,39.46314992,-121.60457419,ground,17,"Ll,pr - 10/15/2025 - Cloudy - 5-2",2,NA,5,65,30,NA,2.02,2.52,0.247,0.28
Steep Riffle,2025-10-15,2025,39.46313725,-121.60451795,ground,18,"Ll,pr - 10/15/2025 - Cloudy - 5-2",3,20,40,20,10,10,2.1,3.2,0.3,0.44
Steep Side,2025-10-15,2025,39.46238125,-121.60367148,ground,3,"Ll,pr - 10/15/2025 - Cloudy - 5-2",NA,NA,NA,70,30,NA,1.5,1.8,0.296,0.38
Steep Side,2025-10-15,2025,39.46241732,-121.60360275,ground,4,"Ll,pr - 10/15/2025 - Cloudy - 5-2",2,NA,NA,50,25,25,1.3,2,0.231,0.4
Steep Side,2025-10-15,2025,39.46243114,-121.60361144,ground,5,"Ll,pr - 10/15/2025 - Cloudy - 5-2",1,NA,15,45,40,NA,1.6,2.4,0.818,0.44
