micro_hab_data_tbl_id,p_dat_id,t_code,depth,velocity,percent_fine_substrate,percent_sand_substrate,percent_small_gravel_substrate,percent_large_gravel_substrate,percent_cobble_substrate,percent_boulder_substrate,percent_no_cover_inchannel,percent_small_woody_cover_inchannel,percent_large_woody_cover_inchannel,percent_submerged_aquatic_veg_inchannel,percent_undercut_bank,percent_no_cover_overhead,percent_cover_half_meter_overhead,percent_cover_more_than_half_meter_overhead,sur_turb,vel_clicks,adj_vel,fish_data_id,count,fl_mm,water_depth,dist_to_bottom,focal_velocity,av_vel,substrate,i_cov_code,o_cover_code_id,x_surf_turb,fish_in_tran,focal_clicks,adj_focal_vel,av_vel_clicks,adj_av_vel,species,location,date,water_temp,river_mile,flow,number_of_divers,reach_length,reach_width,channel_width,gps_coordinate,weather,channel_type,channel_geomorphic_unit
7067,208,0.3,0.09,0,0,0,70,30,0,0,20,0,0,80,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7069,208,0.4,1.1,0,0,0,40,60,0,0,30,0,0,70,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7070,208,3.1,0.04,0,0,0,70,30,0,0,40,0,0,60,0,90,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7072,208,3.2,0.08,0,0,0,80,20,0,0,50,0,0,50,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7073,208,3.3,0.14,0,0,0,80,20,0,0,35,0,0,65,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7074,208,3.4,0.16,0,0,0,90,10,0,0,35,0,0,65,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7075,208,6.1,0,0,0,0,100,0,0,0,60,0,0,40,0,90,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7076,208,6.2,0,0,0,0,100,0,0,0,70,0,0,30,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7077,208,6.3,0.01,0,0,0,100,0,0,0,70,0,0,30,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7078,208,6.4,0.2,1.29,0,0,100,0,0,0,85,0,0,15,0,100,0,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7079,208,9.1,0.08,0,0,0,60,40,0,0,30,0,0,70,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7080,208,9.2,0.18,0.42,0,0,70,30,0,0,15,0,0,85,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7081,208,9.3,0.26,0,0,0,70,20,10,0,40,0,0,60,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7082,208,9.4,0.38,0,0,0,90,10,0,0,50,0,0,50,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7083,208,12.1,0.01,0,0,0,90,10,0,0,75,0,0,25,0,90,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7084,208,12.2,0,0,0,0,90,10,0,0,80,0,0,20,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7085,208,12.3,0.07,0,0,0,90,10,0,0,60,0,0,40,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7086,208,12.4,0.2,2.12,0,0,100,0,0,0,85,0,0,15,0,100,0,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Riffle
7087,208,15.1,0.07,0,0,0,50,50,0,0,60,0,0,40,0,75,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7088,208,15.2,0.15,0,0,0,50,50,0,0,70,0,0,30,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7089,208,15.3,0.14,0.48,0,0,90,10,0,0,70,0,0,30,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7090,208,15.4,0.1,0.79,0,0,30,70,0,0,50,0,0,50,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7091,208,18.1,0.12,0,0,0,80,20,0,0,70,0,0,30,0,40,60,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7092,208,18.2,0.17,0,0,0,100,0,0,0,75,0,0,25,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7093,208,18.3,0.2,0,0,0,100,0,0,0,80,0,0,20,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7094,208,18.4,0.3,0,0,0,100,0,0,0,80,0,0,20,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7095,208,21.1,0.04,0,0,0,70,30,0,0,30,0,0,70,0,90,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7096,208,21.2,0.12,0,0,0,90,10,0,0,60,0,0,40,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7097,208,21.3,0.18,0.58,0,0,85,15,0,0,50,0,0,50,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7098,208,21.4,0.2,0,0,0,70,30,0,0,35,0,0,65,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7099,208,24.1,0.08,0,0,0,50,50,0,0,50,0,0,50,0,70,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7100,208,24.2,0.14,0.36,0,0,80,20,0,0,70,0,0,30,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7101,208,24.3,0.29,0,0,0,100,0,0,0,80,0,0,20,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7102,208,24.4,0.33,0,0,0,100,0,0,0,85,0,0,15,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95,2002-03-26,13,57,1200,2,25,4,31,N 39 25.818 W 121 37.834,Direct Sunlight,Sidechannel,Glide
7104,209,0.1,0.11,0.78,0,60,20,20,0,0,20,50,0,20,10,90,10,0,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7105,209,0.2,0.2,2.22,0,30,50,20,0,0,90,10,0,0,0,90,10,0,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7106,209,0.3,0.15,2.64,0,10,40,50,0,0,100,0,0,0,0,100,0,0,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7107,209,0.4,0.18,2.52,0,10,40,50,0,0,100,0,0,0,0,100,0,0,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7108,209,3.1,0.09,0.39,0,80,10,10,0,0,20,50,0,30,0,30,40,30,0,0,0,508,3,25,0.12,0.02,1.34,1.62,3,4,2,20,0,0,0,0,0,Steelhead trout (wild),Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7108,209,3.1,0.09,0.39,0,80,10,10,0,0,20,50,0,30,0,30,40,30,0,0,0,509,1,25,0.09,0.0099999998,0,0.36,2,2,3,0,0,0,0,0,0,Steelhead trout (wild),Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7108,209,3.1,0.09,0.39,0,80,10,10,0,0,20,50,0,30,0,30,40,30,0,0,0,510,1,25,0.02,0.0049999999,0,0,3,4,2,0,0,0,0,0,0,Steelhead trout (wild),Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7109,209,3.2,0.18,1.14,0,20,70,10,0,0,100,0,0,0,0,100,0,0,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7110,209,3.3,0.19,2.56,0,10,20,70,0,0,100,0,0,0,0,100,0,0,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7111,209,3.4,0.15,1.67,0,20,20,60,0,0,100,0,0,0,0,100,0,0,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7112,209,6.1,0.1,1.15,0,70,10,20,0,0,80,20,0,0,0,60,40,0,10,0,0,511,3,25,0.05,0.001,0,0,3,2,2,10,0,0,0,0,0,Steelhead trout (wild),Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7112,209,6.1,0.1,1.15,0,70,10,20,0,0,80,20,0,0,0,60,40,0,10,0,0,512,1,25,0.06,0.0049999999,0,0,2,1,2,0,0,0,0,0,0,Steelhead trout (wild),Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7113,209,6.2,0.11,1.32,0,0,10,90,0,0,100,0,0,0,0,100,0,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7114,209,6.3,0.18,3.14,0,10,20,70,0,0,100,0,0,0,0,100,0,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7115,209,6.4,0.2,2.61,0,20,20,60,0,0,100,0,0,0,0,100,0,0,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7116,209,9.1,0.15,1.67,0,20,50,30,0,0,90,10,0,0,0,0,60,40,20,0,0,513,1,25,0.15,0.02,0.56999999,0.62,2,2,2,20,0,0,0,0,0,Steelhead trout (wild),Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7116,209,9.1,0.15,1.67,0,20,50,30,0,0,90,10,0,0,0,0,60,40,20,0,0,514,1,450,0.17,0.039999999,1.08,1.42,3,1,2,10,0,0,0,0,0,"Steelhead trout, (clipped)",Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7116,209,9.1,0.15,1.67,0,20,50,30,0,0,90,10,0,0,0,0,60,40,20,0,0,515,8,45,0.15,0.029999999,0,0,2,5,2,0,0,0,0,0,0,Chinook salmon,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7117,209,9.2,0.12,2.15,0,10,30,60,0,0,100,0,0,0,0,60,20,20,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7118,209,9.3,0.26,1.6,0,0,30,70,0,0,100,0,0,0,0,100,0,0,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7119,209,9.4,0.26,2.49,0,10,30,60,0,0,100,0,0,0,0,100,0,0,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7120,209,12.1,0.16,1.11,0,60,20,20,0,0,60,30,0,0,10,0,20,80,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7121,209,12.2,0.11,2.13,0,30,40,30,0,0,90,10,0,0,0,70,10,20,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7122,209,12.3,0.14,1.97,0,20,60,20,0,0,100,0,0,0,0,100,0,0,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7123,209,12.4,0.16,2.49,0,20,20,60,0,0,100,0,0,0,0,100,0,0,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7124,209,15.1,0.14,0.84,0,60,20,20,0,0,60,20,0,0,20,70,30,0,20,0,0,516,50,50,0.15,0.050000001,0.19,0.19,2,2,2,10,0,0,0,0,0,Chinook salmon,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7125,209,15.2,0.13,1.3,0,10,20,70,0,0,100,0,0,0,0,100,0,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7126,209,15.3,0.12,1.92,0,0,40,60,0,0,80,20,0,0,0,100,0,0,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7127,209,15.4,0.12,3.42,0,10,60,30,0,0,80,20,0,0,0,100,0,0,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7128,209,18.1,0.15,3.61,0,10,60,30,0,0,60,30,0,0,10,80,20,0,50,0,0,517,1,45,0.1,0.029999999,0,0,2,2,2,20,0,0,0,0,0,Chinook salmon,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7129,209,18.2,0.16,1.98,0,0,30,70,0,0,50,50,0,0,0,80,20,0,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7130,209,18.3,0.2,2.9,0,20,30,50,0,0,100,0,0,0,0,0,0,100,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7131,209,18.4,0.16,2.24,0,40,60,0,0,0,100,0,0,0,0,0,0,100,20,0,0,518,1,50,0.2,0.02,1.2,1.4,2,2,2,20,0,0,0,0,0,Chinook salmon,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7132,209,21.1,0.32,1.94,0,60,20,20,0,0,60,20,0,0,20,60,40,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7133,209,21.2,0.3,3.09,0,10,20,70,0,0,100,0,0,0,0,100,0,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7134,209,21.3,0.23,2.95,0,30,40,30,0,0,100,0,0,0,0,100,0,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7135,209,21.4,0.18,3.36,0,10,0,80,0,10,90,0,0,10,0,100,0,0,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Riffle
7136,209,24.1,0.14,0.98,0,30,10,60,0,0,90,10,0,0,0,100,0,0,20,0,0,520,1,50,0.08,0.0099999998,0,0,2,2,2,10,0,0,0,0,0,Chinook salmon,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7136,209,24.1,0.14,0.98,0,30,10,60,0,0,90,10,0,0,0,100,0,0,20,0,0,521,1,30,0.08,0.0099999998,0,0,2,2,2,10,0,0,0,0,0,Steelhead trout (wild),Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7137,209,24.2,0.26,1.43,0,30,60,10,0,0,100,0,0,0,0,100,0,0,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7138,209,24.3,0.26,1.57,0,20,70,10,0,0,100,0,0,0,0,100,0,0,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7139,209,24.4,0.3,1.49,0,0,40,60,0,0,100,0,0,0,0,100,0,0,30,0,0,519,1,25,0.12,0.050000001,0.38999999,0.45,4,1,2,10,0,0,0,0,0,Steelhead trout (wild),Hatchery Ditch,2002-03-26,50,66.6,22,2,25,4,5,N 39 30.973 W 121 33.499,Direct Sunlight,Sidechannel,Glide
7140,210,0.1,0.19,0,0,0,10,30,50,10,90,0,0,10,0,90,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Riffle,2002-03-26,49,66.6,600,2,25,4,45,N 39 30.966 W 121 33.270,Direct Sunlight,Mainchannel Branch,Pool
7141,210,0.2,0.36,0,0,0,0,50,50,0,60,20,0,20,0,80,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Riffle,2002-03-26,49,66.6,600,2,25,4,45,N 39 30.966 W 121 33.270,Direct Sunlight,Mainchannel Branch,Pool
7142,210,0.3,0.5,0,0,0,0,20,70,10,100,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Riffle,2002-03-26,49,66.6,600,2,25,4,45,N 39 30.966 W 121 33.270,Direct Sunlight,Mainchannel Branch,Pool
7143,210,0.4,0.61,0,0,0,10,55,25,10,100,0,0,0,0,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Riffle,2002-03-26,49,66.6,600,2,25,4,45,N 39 30.966 W 121 33.270,Direct Sunlight,Mainchannel Branch,Pool
7144,210,3.1,0.16,0,0,0,20,60,20,0,50,20,0,30,0,70,30,0,0,0,0,523,3,30,0.16,0.1,0,0,4,4,2,0,0,0,0,0,0,Steelhead trout (wild),Hatchery Riffle,2002-03-26,49,66.6,600,2,25,4,45,N 39 30.966 W 121 33.270,Direct Sunlight,Mainchannel Branch,Pool
