observation_id,survey_id,unit,count,substrate,overhead_cover,instream_cover,channel_geomorphic_unit,depth,fork_length,species,run,clipped
20021,872,486,50,23,1,BCDE,Glide Margin,0.7,70,golden shiner,NA,NA
20022,872,486,5,23,1,BCDE,Glide Margin,0.7,140,golden shiner,NA,NA
20023,872,486,20,23,1,BCDE,Glide Margin,0.7,120,sacramento pikeminnow or hardhead,NA,NA
20024,872,486,20,23,1,BCDE,Glide Margin,0.7,100,sacramento pikeminnow or hardhead,NA,NA
20025,872,486,40,23,1,BCDE,Glide Margin,0.7,70,sacramento pikeminnow or hardhead,NA,NA
20026,872,486,10,23,1,BCDE,Glide Margin,0.7,250,sacramento pikeminnow or hardhead,NA,NA
20027,872,486,20,23,1,BCDE,Glide Margin,0.7,80,sacramento sucker,NA,NA
20028,872,486,10,23,1,BCDE,Glide Margin,0.7,60,sacramento sucker,NA,NA
20029,872,486,10,23,1,BCDE,Glide Margin,0.7,60,tule perch,NA,NA
20030,872,486,8,23,1,BCDE,Glide Margin,0.7,120,tule perch,NA,NA
20031,873,499,6,23,0,CE,Glide,1,300,sacramento pikeminnow or hardhead,NA,NA
20032,873,499,170,23,0,CE,Glide,1,200,sacramento pikeminnow or hardhead,NA,NA
20033,873,499,420,23,0,BE,Glide,0.6,150,sacramento pikeminnow or hardhead,NA,NA
20034,873,499,330,3,0,E,Glide,0.6,100,sacramento pikeminnow or hardhead,NA,NA
20037,873,499,20,3,0,BE,Glide Margin,0.6,200,sacramento sucker,NA,NA
3071,89,323B,1,1,0,E,Glide Margin,0.5,120,sacramento pikeminnow or hardhead,NA,NA
20038,873,499,110,3,0,BE,Glide Margin,0.6,150,sacramento sucker,NA,NA
20039,873,499,120,3,0,BE,Glide Margin,0.6,100,sacramento sucker,NA,NA
20040,873,499,100,3,0,BE,Glide Margin,0.6,80,sacramento sucker,NA,NA
20041,873,499,210,3,0,BE,Glide Margin,0.6,60,sacramento sucker,NA,NA
20042,873,499,90,23,0,BCE,Glide Margin,1.5,80,tule perch,NA,NA
20043,873,499,120,23,0,BCE,Glide Margin,1.5,60,tule perch,NA,NA
20044,873,499,9,23,0,BCE,Glide Margin,1.5,100,tule perch,NA,NA
20045,873,499,2,23,0,BCE,Glide Margin,1.5,120,tule perch,NA,NA
20046,873,499,3,23,0,BCE,Glide,2,500,sacramento pikeminnow or hardhead,NA,NA
20047,873,499,5,23,0,BCE,Glide,2,500,sacramento sucker,NA,NA
20048,873,502,200,234,0,E,Glide Margin,0.4,40,sacramento pikeminnow or hardhead,NA,NA
20049,873,502,200,234,0,E,Glide Margin,0.4,60,sacramento pikeminnow or hardhead,NA,NA
20050,873,502,100,234,0,E,Glide Margin,0.4,80,sacramento pikeminnow or hardhead,NA,NA
20051,873,502,20,234,0,E,Glide Margin,0.4,120,sacramento pikeminnow or hardhead,NA,NA
20052,873,502,50,234,0,E,Glide Margin,0.4,80,sacramento sucker,NA,NA
20053,873,502,20,234,0,E,Glide Margin,0.4,100,sacramento sucker,NA,NA
20054,873,502,100,234,0,E,Glide Margin,0.4,60,sacramento sucker,NA,NA
20055,873,502,2,34,0,E,Glide Margin,0.3,50,speckled dace,NA,NA
20056,873,502,20,34,0,E,Glide Margin,0.3,80,sacramento pikeminnow or hardhead,NA,NA
20057,873,502,20,34,0,E,Glide Margin,0.3,80,sacramento sucker,NA,NA
20058,873,502,10,234,1,CE,Glide,0.6,60,golden shiner,NA,NA
20059,873,502,15,234,1,CE,Glide,0.6,100,sacramento sucker,NA,NA
20060,873,502,10,234,1,CE,Glide,0.6,80,sacramento sucker,NA,NA
20061,873,502,50,234,1,CE,Glide,0.6,20,unidentified cypriniform spp.,NA,NA
20062,873,502,15,234,1,CE,Glide,0.6,100,sacramento pikeminnow or hardhead,NA,NA
20063,873,502,10,234,1,CE,Glide,0.6,80,sacramento pikeminnow or hardhead,NA,NA
20064,873,502,5,234,0,E,Glide,0.5,80,tule perch,NA,NA
20065,873,502,50,234,0,E,Glide,0.5,60,sacramento sucker,NA,NA
20066,873,502,20,234,0,E,Glide,0.5,80,sacramento sucker,NA,NA
20067,873,502,100,234,0,E,Glide,0.5,80,sacramento pikeminnow or hardhead,NA,NA
20068,873,502,20,234,0,E,Glide,0.5,120,sacramento sucker,NA,NA
20069,873,499,1,15,1,CE,Glide Margin,2,200,large mouth bass,NA,NA
20070,873,499,5,15,1,CE,Glide Margin,2,300,sacramento pikeminnow or hardhead,NA,NA
1504,62,210,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20071,873,499,50,15,1,CE,Glide Margin,2,50,sacramento pikeminnow or hardhead,NA,NA
20072,873,499,20,15,1,CE,Glide Margin,2,60,tule perch,NA,NA
20073,873,499,20,15,1,CE,Glide Margin,2,80,tule perch,NA,NA
20074,873,499,60,16,1,CDE,Glide,2.4,150,tule perch,NA,NA
20075,873,499,10,16,1,CDE,Glide,2.4,100,tule perch,NA,NA
20076,873,499,20,16,1,CDE,Glide,2.4,80,tule perch,NA,NA
20077,873,499,3,16,1,CDE,Glide,2.4,300,sacramento pikeminnow or hardhead,NA,NA
20078,873,499,10,16,1,CDE,Glide,2.4,120,sacramento pikeminnow or hardhead,NA,NA
20079,873,499,20,16,1,CDE,Glide,2.4,100,sacramento pikeminnow or hardhead,NA,NA
20080,874,499,100,1345,1,BCE,Backwater,0.4,35,chinook salmon,NA,NA
20081,874,499,40,1345,1,BCE,Backwater,0.4,65,chinook salmon,NA,NA
20082,874,502,70,13,1,BE,Backwater,0.3,50,sacramento pikeminnow or hardhead,NA,NA
20083,875,486,300,23,2,BCDE,Pool,0.5,40,sacramento pikeminnow or hardhead,NA,NA
20084,875,486,400,23,2,BCDE,Pool,0.5,60,sacramento pikeminnow or hardhead,NA,NA
20085,875,486,200,23,2,BCDE,Pool,0.5,100,sacramento pikeminnow or hardhead,NA,NA
20086,875,486,80,23,2,BCDE,Pool,0.5,150,sacramento pikeminnow or hardhead,NA,NA
20087,875,486,40,23,2,BCDE,Pool,0.5,200,sacramento pikeminnow or hardhead,NA,NA
20088,875,487,3,13,0,E,Pool,0.3,50,sacramento sucker,NA,NA
20089,875,487,5,13,0,E,Pool,0.3,60,sacramento pikeminnow or hardhead,NA,NA
20090,876,450,1,56,0,A,Glide Margin,0.7,35,chinook salmon,NA,NA
20091,876,450,25,34,0,D,Glide Margin,0.6,35,chinook salmon,NA,NA
20092,876,450,10,14,0,B,Riffle Margin,0.6,40,chinook salmon,NA,NA
20093,876,450,5,2,1,B,Glide Margin,0.5,30,chinook salmon,NA,NA
20094,876,450,10,2,1,B,Glide Margin,0.5,35,chinook salmon,NA,NA
20095,876,450,60,2,1,B,Glide Margin,0.5,40,chinook salmon,NA,NA
20096,876,450,5,2,1,B,Glide Margin,0.5,45,chinook salmon,NA,NA
20097,876,450,2,2,1,B,Glide Margin,0.5,60,sacramento pikeminnow or hardhead,NA,NA
20098,876,450,40,13,0,B,Glide Margin,0.2,30,chinook salmon,NA,NA
20099,876,450,30,134,0,A,Glide Margin,0.4,35,chinook salmon,NA,NA
20101,876,450,20,1345,1,BC,Glide Margin,0.2,60,chinook salmon,NA,NA
20102,876,450,50,13,1,D,Glide Margin,0.2,35,chinook salmon,NA,NA
20103,876,450,20,123,0,E,Glide Margin,0.2,30,chinook salmon,NA,NA
3072,89,323B,1,1,0,E,Glide Margin,0.5,90,sacramento pikeminnow or hardhead,NA,NA
20104,876,450,3,123,0,E,Glide Margin,0.2,50,sacramento pikeminnow or hardhead,NA,NA
20105,876,450,2,123,0,E,Glide Margin,0.2,70,sacramento pikeminnow or hardhead,NA,NA
20106,NA,450,NA,123,0,E,Glide Margin,0.2,NA,sacramento pikeminnow or hardhead,NA,NA
20107,877,424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20109,877,426,7,24,0,E,Glide Margin,0.2,40,chinook salmon,NA,NA
20110,877,426,8,14,0,E,Glide Margin,0.2,40,chinook salmon,NA,NA
20111,878,408,1,145,0,E,Glide Margin,0.4,100,wakasagi,NA,NA
20112,878,408,11,145,0,E,Glide Margin,0.4,50,chinook salmon,NA,NA
20114,878,408,5,145,0,E,Glide Margin,0.2,35,chinook salmon,NA,NA
20115,878,408,10,45,0,E,Glide Margin,0.4,60,chinook salmon,NA,NA
20116,878,408,10,45,0,E,Glide Margin,0.4,30,chinook salmon,NA,NA
20117,878,408,50,145,0,A,Glide Margin,0.2,30,chinook salmon,NA,NA
20119,878,408,10,123,0,A,Glide Margin,0.2,55,chinook salmon,NA,NA
20120,878,408,10,123,0,A,Glide Margin,0.2,35,chinook salmon,NA,NA
20121,878,408,20,145,0,E,Glide Margin,0.4,45,chinook salmon,NA,NA
20122,879,402,110,14,1,D,Backwater,0.5,35,chinook salmon,NA,NA
20123,879,402,10,14,1,D,Backwater,0.5,60,chinook salmon,NA,NA
20124,879,402,100,14,1,DE,Backwater,0.3,30,chinook salmon,NA,NA
20125,879,402,50,14,1,DE,Backwater,0.3,40,chinook salmon,NA,NA
20126,879,402,1,134,0,A,Glide,0.3,60,unidentified sculpin,NA,NA
20128,879,403,7,3,0,E,Glide Margin,0.2,35,chinook salmon,NA,NA
20131,879,402,18,3,0,E,Riffle Margin,0.5,35,chinook salmon,NA,NA
20132,879,397,6,3,3,BE,Riffle Margin,0.4,40,chinook salmon,NA,NA
20133,880,323B,50,134,0,A,Glide Margin,0.2,35,chinook salmon,NA,NA
20134,880,323B,40,134,0,BE,Backwater,0.3,35,chinook salmon,NA,NA
20135,880,323B,40,134,0,BE,Backwater,0.3,50,NA,NA,NA
20136,880,323B,20,134,0,BE,Backwater,0.3,30,chinook salmon,NA,NA
2184,78,26,10,3,1,B,Riffle,0.75,100,chinook salmon,NA,NA
20137,880,323B,40,34,0,A,Glide Margin,0.4,35,chinook salmon,NA,NA
20139,880,323A,20,34,13,BE,Riffle Margin,0.4,40,chinook salmon,NA,NA
20140,880,323A,2,34,13,BE,Riffle Margin,0.4,50,chinook salmon,NA,NA
20141,880,323A,10,3,1,BCDE,Riffle Margin,0.4,40,chinook salmon,NA,NA
20142,880,323A,4,3,1,BCDE,Riffle Margin,0.4,30,chinook salmon,NA,NA
20143,880,323A,1,3,1,BCDE,Riffle Margin,0.4,50,chinook salmon,NA,NA
20144,880,323A,60,34,1,BE,Glide Margin,0.2,40,chinook salmon,NA,NA
20145,880,323A,40,34,1,BE,Glide Margin,0.2,45,chinook salmon,NA,NA
20146,880,323A,65,34,1,BE,Glide Margin,0.2,35,chinook salmon,NA,NA
20147,881,268,10,12,0,BE,Backwater,0.4,30,chinook salmon,NA,NA
20148,881,268,20,12,0,A,Glide Margin,0.2,35,chinook salmon,NA,NA
20150,881,266,50,345,0,A,Glide Margin,0.2,40,chinook salmon,NA,NA
20151,881,266,40,345,0,BE,Glide Margin,0.2,40,chinook salmon,NA,NA
20152,881,266,60,34,0,BE,Riffle Margin,0.2,35,chinook salmon,NA,NA
20153,882,225,30,12,0,BE,Backwater,0.2,35,chinook salmon,NA,NA
20154,882,221,7,13,1,BE,Glide Margin,0.2,35,chinook salmon,NA,NA
20155,882,228,15,13,1,BCDE,Pool,0.4,35,chinook salmon,NA,NA
20156,882,228,20,13,1,BCDE,Pool,0.4,40,sacramento pikeminnow or hardhead,NA,NA
20157,882,228,1,1,1,BE,Glide Margin,0.2,35,chinook salmon,NA,NA
20158,882,226,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20159,882,228,15,145,0,BCE,Glide Margin,0.3,35,chinook salmon,NA,NA
20160,882,228,3,145,0,BCE,Glide Margin,0.3,35,sacramento pikeminnow or hardhead,NA,NA
20161,882,228,40,145,1,BCDE,Glide Margin,0.3,35,chinook salmon,NA,NA
20162,882,228,10,145,1,BCDE,Glide Margin,0.3,40,sacramento pikeminnow or hardhead,NA,NA
20163,882,228,1,145,1,BCDE,Glide Margin,0.3,60,chinook salmon,NA,NA
20164,882,228,1,145,1,BCDE,Glide Margin,0.3,55,chinook salmon,NA,NA
20165,882,228,5,145,1,BCDE,Glide Margin,0.3,50,chinook salmon,NA,NA
20166,882,228,60,145,1,BCDE,Glide Margin,0.3,40,chinook salmon,NA,NA
20167,882,228,140,145,1,BCDE,Glide Margin,0.3,35,chinook salmon,NA,NA
2185,78,26,30,3,1,B,Riffle,0.75,70,chinook salmon,NA,NA
20168,882,228,10,145,1,BCDE,Glide Margin,0.3,30,chinook salmon,NA,NA
20169,882,226,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20170,882,229,22,12,0,BE,Glide Margin,0.2,35,chinook salmon,NA,NA
20171,882,229,15,134,2,BE,Glide Margin,0.1,35,chinook salmon,NA,NA
20172,882,229,26,13,0,BE,Glide Margin,0.1,35,chinook salmon,NA,NA
20174,883,215A,110,45,1,BDE,Riffle Margin,0.5,35,chinook salmon,NA,NA
20175,883,215A,40,45,1,BDE,Riffle Margin,0.5,40,chinook salmon,NA,NA
20176,883,215A,10,45,1,BDE,Riffle Margin,0.5,30,chinook salmon,NA,NA
20177,883,215A,2,45,0,A,Riffle Margin,0.2,60,chinook salmon,NA,NA
20178,883,215A,8,45,0,A,Riffle Margin,0.2,50,chinook salmon,NA,NA
20179,883,215A,12,45,0,A,Riffle Margin,0.2,35,chinook salmon,NA,NA
20180,883,215A,10,45,0,A,Riffle Margin,0.2,45,chinook salmon,NA,NA
20182,883,215A,10,234,1,C,Riffle Margin,0.6,35,chinook salmon,NA,NA
20183,883,215A,3,234,1,C,Riffle Margin,0.6,30,chinook salmon,NA,NA
20184,883,216,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20185,883,215B,60,4,1,C,Riffle Margin,0.4,35,chinook salmon,NA,NA
20186,883,215B,20,4,1,C,Riffle Margin,0.4,40,chinook salmon,NA,NA
20187,883,215B,2,4,1,C,Riffle Margin,0.4,45,chinook salmon,NA,NA
20188,883,215B,1,4,1,C,Riffle Margin,0.4,50,chinook salmon,NA,NA
20189,883,215B,7,34,2,B,Riffle,0.1,40,chinook salmon,NA,NA
20190,883,216,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20191,883,210,15,34,0,A,Riffle Margin,0.2,35,chinook salmon,NA,NA
20192,883,210,4,34,0,B,Riffle Margin,0.2,35,chinook salmon,NA,NA
20193,883,210,16,34,0,A,Riffle Margin,0.2,40,chinook salmon,NA,NA
20194,883,210,3,2,0,E,Riffle Margin,0.1,35,chinook salmon,NA,NA
20195,883,210,500,34,1,BD,Glide Margin,0.3,35,chinook salmon,NA,NA
20196,883,210,50,34,1,BD,Glide Margin,0.3,40,chinook salmon,NA,NA
20197,883,210,10,34,1,BD,Glide Margin,0.3,50,chinook salmon,NA,NA
20198,883,210,20,34,1,BD,Glide Margin,0.3,60,chinook salmon,NA,NA
20200,884,189,1,34,0,B,Riffle Margin,0.3,40,chinook salmon,NA,NA
2186,78,26,10,3,1,B,Riffle,0.75,50,o. mykiss,NA,FALSE
20201,884,189,16,23,1,BDF,Glide Margin,0.1,35,chinook salmon,NA,NA
20202,884,189,15,23,1,BDF,Glide Margin,0.1,40,chinook salmon,NA,NA
20203,884,189,35,23,2,B,Backwater,0.1,35,chinook salmon,NA,NA
20204,884,189,1,23,2,B,Backwater,0.3,60,unidentified sculpin,NA,NA
20205,884,189,2,23,2,B,Backwater,0.2,40,speckled dace,NA,NA
20206,884,189,2,23,2,B,Backwater,0.2,40,sacramento sucker,NA,NA
20207,884,189,15,3,1,BDF,Riffle Margin,0.2,35,chinook salmon,NA,NA
20208,884,189,78,13,2,B,Backwater,0.3,35,chinook salmon,NA,NA
20209,884,189,15,13,2,B,Backwater,0.3,40,chinook salmon,NA,NA
20210,884,189,12,45,1,BE,Glide Margin,0.2,35,chinook salmon,NA,NA
20211,884,189,160,34,1,BDE,Glide Margin,0.3,35,chinook salmon,NA,NA
20212,884,189,20,34,1,BDE,Glide Margin,0.3,40,chinook salmon,NA,NA
20213,884,189,3,34,1,BDE,Glide Margin,0.3,50,chinook salmon,NA,NA
20214,884,189,1,12,2,B,Glide Margin,0.1,35,chinook salmon,NA,NA
20215,884,189,30,2,2,BF,Glide Margin,0.3,35,chinook salmon,NA,NA
20216,884,189,1,2,2,BF,Glide Margin,0.3,60,sacramento pikeminnow or hardhead,NA,NA
20217,884,189,10,256,2,BC,Glide Margin,0.6,35,chinook salmon,NA,NA
20218,884,189,2,256,2,BC,Glide Margin,0.6,40,chinook salmon,NA,NA
20219,884,189,25,34,2,B,Pool,0.1,35,chinook salmon,NA,NA
20220,884,189,2,34,2,B,Pool,0.1,40,chinook salmon,NA,NA
20221,884,189,3,1245,2,BCEF,Pool,0.4,65,sacramento pikeminnow or hardhead,NA,NA
20222,884,189,1,34,0,A,Glide Margin,0.4,50,sacramento pikeminnow or hardhead,NA,NA
20223,884,189,21,2,2,BF,Glide Margin,0.1,35,chinook salmon,NA,NA
20224,884,189,30,234,2,BF,Glide Margin,0.2,35,chinook salmon,NA,NA
20225,884,189,10,234,2,BF,Glide Margin,0.2,40,chinook salmon,NA,NA
20226,884,189,3,234,2,BF,Glide Margin,0.2,45,chinook salmon,NA,NA
20227,884,189,140,234,2,BCF,Glide Margin,0.4,35,chinook salmon,NA,NA
20228,884,189,30,234,2,BCF,Glide Margin,0.4,40,chinook salmon,NA,NA
20229,884,189,10,234,2,BCF,Glide Margin,0.4,45,chinook salmon,NA,NA
20230,884,189,60,23,1,BCDE,Glide Margin,0.5,40,chinook salmon,NA,NA
20231,884,189,5,23,1,BCDE,Glide Margin,0.5,50,chinook salmon,NA,NA
20232,884,189,100,23,1,BCDE,Glide Margin,0.5,35,chinook salmon,NA,NA
20233,884,189,10,2,3,F,Glide Margin,0.5,40,chinook salmon,NA,NA
2187,78,26,7,2,1,F,Glide Margin,0.2,70,o. mykiss,NA,FALSE
20234,884,185,3,4,0,B,Glide Margin,0.2,50,chinook salmon,NA,NA
20235,884,185,15,4,0,B,Glide Margin,0.2,40,chinook salmon,NA,NA
20236,884,185,20,4,0,B,Glide Margin,0.2,35,chinook salmon,NA,NA
20237,884,185,5,4,0,B,Glide Margin,0.2,30,chinook salmon,NA,NA
20238,884,185,1,3,1,BF,Glide Margin,0.3,60,chinook salmon,NA,NA
20239,884,185,5,3,1,BF,Glide Margin,0.3,50,chinook salmon,NA,NA
20240,884,185,20,3,1,BF,Glide Margin,0.3,45,chinook salmon,NA,NA
20241,884,185,80,3,1,BF,Glide Margin,0.3,40,chinook salmon,NA,NA
20242,884,185,20,3,1,BF,Glide Margin,0.3,35,chinook salmon,NA,NA
20243,884,185,10,3,1,BF,Glide Margin,0.3,30,chinook salmon,NA,NA
20244,884,185,16,1,2,BE,Glide Margin,0.3,35,chinook salmon,NA,NA
20245,885,97,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20246,885,98,30,145,0,A,Glide Margin,0.2,35,chinook salmon,NA,NA
20247,885,98,40,1346,1,B,Glide Margin,0.2,35,chinook salmon,NA,NA
20248,885,98,10,14,0,A,Backwater,0.2,35,chinook salmon,NA,NA
20249,885,98,11,456,0,A,Glide,0.4,65,chinook salmon,NA,NA
20250,885,98,20,56,0,BC,Glide,0.4,45,chinook salmon,NA,NA
20251,885,97,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20252,885,96,70,123,1,BCE,Pool,0.2,35,chinook salmon,NA,NA
20253,885,96,40,123,1,BCE,Pool,0.2,40,chinook salmon,NA,NA
20254,885,96,800,123,1,BCDEF,Pool,0.3,35,chinook salmon,NA,NA
20255,885,96,200,123,1,BCDEF,Pool,0.3,40,chinook salmon,NA,NA
20256,885,96,30,123,1,BCDEF,Pool,0.3,50,chinook salmon,NA,NA
20257,885,96,4,123,1,BCDEF,Pool,0.3,60,chinook salmon,NA,NA
20258,885,96,150,123,1,B,Pool,0.2,35,chinook salmon,NA,NA
20259,885,96,100,45,0,E,Glide Margin,0.2,35,chinook salmon,NA,NA
20260,885,96,50,45,0,E,Glide Margin,0.2,40,chinook salmon,NA,NA
20261,885,96,700,12,1,BCDE,Pool,0.2,35,chinook salmon,NA,NA
20262,885,96,100,12,1,BCDE,Pool,0.2,40,chinook salmon,NA,NA
20263,886,105,50,2,0,E,Glide Margin,0.3,40,chinook salmon,NA,NA
20264,886,105,20,2,0,E,Glide Margin,0.3,35,chinook salmon,NA,NA
20265,886,105,90,245,1,BDE,Glide Margin,0.2,40,chinook salmon,NA,NA
20266,886,105,50,245,0,A,Glide Margin,0.2,30,chinook salmon,NA,NA
20267,886,105,20,245,0,A,Glide Margin,0.2,40,chinook salmon,NA,NA
20268,886,105,20,24,1,BDF,Glide Margin,0.2,35,chinook salmon,NA,NA
2182,78,26,1,3,1,B,Glide Margin,0.2,65,chinook salmon,NA,NA
20269,886,105,10,3456,1,E,Glide Margin,0.3,40,chinook salmon,NA,NA
20270,886,105,20,5,0,D,Glide Margin,0.3,35,chinook salmon,NA,NA
20271,886,105,8,234,0,A,Glide Margin,0.1,35,chinook salmon,NA,NA
20272,886,105,5,234,0,A,Glide Margin,0.1,60,chinook salmon,NA,NA
20273,886,105,5,346,0,A,Backwater,0.3,40,chinook salmon,NA,NA
20274,886,105,20,346,0,A,Backwater,0.3,30,chinook salmon,NA,NA
20275,886,104,2,456,0,A,Glide,1,250,NA,NA,NA
20276,886,103,6,45,0,E,Glide Margin,0.2,40,chinook salmon,NA,NA
20277,886,103,1,45,0,E,Glide Margin,0.2,45,wakasagi,NA,NA
20280,886,103,3,2,0,A,Glide Margin,0.2,45,chinook salmon,NA,NA
20282,886,104,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20283,887,173,200,34,1,BCEF,Glide Margin,0.3,40,chinook salmon,NA,NA
20284,887,173,5,34,1,BCEF,Glide Margin,0.3,50,chinook salmon,NA,NA
20285,887,173,300,345,0,BCE,Glide Margin,0.3,40,chinook salmon,NA,NA
20286,887,173,20,345,0,BCE,Glide Margin,0.3,55,chinook salmon,NA,NA
20287,887,173,200,45,0,BE,Backwater,0.4,35,chinook salmon,NA,NA
20288,887,173,1000,45,0,BE,Backwater,0.6,30,chinook salmon,NA,NA
20289,887,173,50,45,0,BE,Backwater,0.6,40,chinook salmon,NA,NA
20290,887,173,15,45,1,BC,Backwater,0.5,60,sacramento sucker,NA,NA
20291,887,173,100,45,1,BC,Backwater,0.5,60,sacramento pikeminnow or hardhead,NA,NA
20292,887,173,10,45,1,BC,Backwater,0.5,70,sacramento pikeminnow or hardhead,NA,NA
20293,887,173,5,45,1,BC,Backwater,0.5,40,speckled dace,NA,NA
20294,887,173,200,45,1,BC,Backwater,0.5,20,unidentified cypriniform spp.,NA,NA
20295,887,173,10,45,1,BC,Backwater,0.5,120,sacramento pikeminnow or hardhead,NA,NA
20296,887,173,200,45,0,BCE,Glide,0.2,35,chinook salmon,NA,NA
20297,887,173,10,45,0,BCE,Glide,0.2,40,sacramento pikeminnow or hardhead,NA,NA
20298,887,173,100,45,0,BCE,Glide,0.2,40,chinook salmon,NA,NA
20299,887,173,2,5,0,BDE,Glide,0.1,40,chinook salmon,NA,NA
20300,887,169,300,45,0,B,Glide Margin,0.2,40,chinook salmon,NA,NA
20301,887,169,100,45,1,BC,Glide Margin,0.3,40,chinook salmon,NA,NA
20302,887,169,5,45,1,BC,Glide Margin,0.3,60,chinook salmon,NA,NA
2183,78,26,5,3,1,B,Glide Margin,0.2,45,o. mykiss,NA,FALSE
20303,887,169,100,345,1,BCE,Glide,0.4,40,chinook salmon,NA,NA
20304,887,169,50,345,1,BCE,Glide,0.4,30,chinook salmon,NA,NA
20305,887,169,5,345,1,BCE,Glide,0.4,70,sacramento pikeminnow or hardhead,NA,NA
20306,887,169,1500,34,1,BCE,Glide Margin,0.5,35,chinook salmon,NA,NA
20307,887,169,100,34,1,BCE,Glide Margin,0.5,50,chinook salmon,NA,NA
20308,887,169,20,34,1,B,Glide Margin,0.1,30,chinook salmon,NA,NA
20309,887,169,1500,34,1,BCDF,Glide Margin,0.3,40,chinook salmon,NA,NA
20310,887,169,20,34,1,BCDF,Glide Margin,0.3,55,chinook salmon,NA,NA
20311,887,169,100,34,1,BCDF,Glide Margin,0.3,30,chinook salmon,NA,NA
20312,887,169,50,45,2,B,Glide Margin,0.4,40,chinook salmon,NA,NA
20313,887,169,5,45,2,B,Glide Margin,0.4,60,sacramento pikeminnow or hardhead,NA,NA
20314,887,170,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20316,887,170,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20317,887,174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20318,887,175,10,134,1,BCDE,Glide Margin,0.2,30,chinook salmon,NA,NA
20319,887,175,500,134,1,BCDE,Glide Margin,0.2,35,chinook salmon,NA,NA
20320,887,175,200,134,1,BCDE,Glide Margin,0.2,40,chinook salmon,NA,NA
20321,887,175,10,134,1,BCDE,Glide Margin,0.2,50,chinook salmon,NA,NA
20322,887,171,100,34,0,A,Riffle Margin,0.2,35,chinook salmon,NA,NA
20323,887,171,100,34,0,A,Riffle Margin,0.2,40,chinook salmon,NA,NA
20324,887,171,40,34,0,A,Riffle Margin,0.2,45,chinook salmon,NA,NA
20325,887,171,15,34,0,A,Riffle Margin,0.2,50,chinook salmon,NA,NA
20326,887,171,40,23,1,CEF,Riffle Margin,0.2,35,chinook salmon,NA,NA
20327,887,171,16,23,1,CEF,Riffle Margin,0.2,40,chinook salmon,NA,NA
20328,887,171,20,3,0,E,Riffle Margin,0.2,35,chinook salmon,NA,NA
20329,887,171,10,3,0,E,Riffle Margin,0.2,40,chinook salmon,NA,NA
20330,887,171,300,34,2,BCE,Riffle Margin,0.3,35,chinook salmon,NA,NA
20331,887,171,200,34,2,BCE,Riffle Margin,0.3,40,chinook salmon,NA,NA
20332,887,171,100,34,2,BCE,Riffle Margin,0.3,45,chinook salmon,NA,NA
20333,887,171,30,34,2,BCE,Riffle Margin,0.3,50,chinook salmon,NA,NA
20334,887,171,1,34,2,BCE,Riffle Margin,0.3,55,chinook salmon,NA,NA
20335,888,119,20,4,0,A,Glide Margin,0.1,35,chinook salmon,NA,NA
2373,80,19,5,5,0,A,Riffle,0.25,40,chinook salmon,NA,NA
20336,888,119,6,4,0,A,Glide Margin,0.1,30,chinook salmon,NA,NA
20337,888,119,1,4,0,A,Glide Margin,0.1,45,chinook salmon,NA,NA
20338,888,119,50,4,1,BD,Glide Margin,0.2,40,chinook salmon,NA,NA
20339,888,119,400,14,1,BCDE,Glide Margin,0.4,35,chinook salmon,NA,NA
20340,888,119,5,14,1,BCDE,Glide Margin,0.4,50,chinook salmon,NA,NA
20341,888,119,100,14,1,BCDE,Glide Margin,0.4,40,chinook salmon,NA,NA
20342,888,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20344,889,28,40,123,1,BE,Glide Margin,0.3,35,chinook salmon,NA,NA
20345,889,28,5,13,1,BCDE,Glide Margin,0.2,30,chinook salmon,NA,NA
20346,889,28,100,13,1,BCDE,Glide Margin,0.2,35,chinook salmon,NA,NA
20347,889,28,25,13,1,BCDE,Glide Margin,0.2,40,chinook salmon,NA,NA
20348,889,28,1,13,1,BCDE,Glide Margin,0.3,45,wakasagi,NA,NA
20349,889,28,1,13,1,BCDE,Glide Margin,0.3,55,wakasagi,NA,NA
20350,889,28,150,134,1,BE,Glide Margin,0.3,35,chinook salmon,NA,NA
20351,889,28,60,134,1,BE,Glide Margin,0.3,45,chinook salmon,NA,NA
20352,889,28,1,134,1,BE,Glide Margin,0.3,45,wakasagi,NA,NA
20353,889,28,2,134,1,BE,Glide Margin,0.3,55,wakasagi,NA,NA
20354,889,28,2,134,1,BE,Glide Margin,0.3,65,wakasagi,NA,NA
20355,889,28,1,134,1,BE,Glide Margin,0.3,70,wakasagi,NA,NA
20356,889,28,1,345,0,A,Glide,0.4,40,chinook salmon,NA,NA
